name,years,stand_2023,stand_2024,stand_2025,status_2023,status_2024,status_2025,website,description_pl,description_en,contact,nip,logo,real_website,email,phone,whatsapp,linkedin,facebook,instagram,youtube,tiktok,representative,segment
NUTIN,2025,,,C5.21,,,Sprzedane,http://nutin.com.pl/,,,,7011007392,https://www4.pwe-expoplanner.com/sklep/img/logo/34241.jpg,https://nutin.com.pl/,info@nutin.com.pl,+48 22 2431958; 31536000,,,,,,,,B
POLAND FRUITS,2025,,,C2.31,,,Sprzedane,http://polandfruits.pl/,,,,7971848647,https://www4.pwe-expoplanner.com/sklep/img/logo/58290.jpg,https://polandfruits.pl/strona-glowna,marketing@polandfruits.com; a.dabrowska@polandfruits.pl,52536197; +48 22 824 14 97; +48 508 112 968,,,,,,,,B
Go Fair Turkey,2025,,,C1.19,,,Sprzedane (Agenci),https://www.gofairturkey.com/,-,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/75042.jpg,https://www.gofairturkey.com/,info@gofairturkey.com,2014-03-18; 2026-04-30; 1777541028,,,,,,,,B
Agrisicilia Spa,2025,,,C1.48a,,,Sprzedane,https://agrisicilia.eu/,.,.,,05637860874,https://www4.pwe-expoplanner.com/sklep/img/logo/50997.jpg,https://agrisicilia.eu/,agrisicilia@pec.agrisicilia.eu,2023-11-15; 2026-04-29; 772985104960143,,https://it.linkedin.com/company/agrisicilia-spa,https://www.facebook.com/agrisicilia.eu,https://www.instagram.com/agrisicilia.eu,https://www.youtube.com/channel/UCD-Fp87Oei1wAzCS81UqJHA,,,B
Zakłady Mięsne Mielczarek,2025,,,C4.47a,,,Sprzedane,https://www.zmmielczarek.pl/,.,,,7790001284,https://www4.pwe-expoplanner.com/sklep/img/logo/36892.jpg,https://www.sklep.zmmielczarek.pl/mielczarek-zaklady-miesne-strona-glowna/,sklep@zmmielczarek.pl; mielczarek@zmmielczarek.pl; handel@zmmielczarek.pl,(255 255 255; 1070432710; +0152-0153,,,https://www.facebook.com/profile.php,https://www.instagram.com/mielczarek.zakladymiesne/,,,,B
EXPRESS MENU,2025,,,C5.09,,,Sprzedane (Dział Prawny),https://www.expresmenu.com/,Petříkovická 518541 03 TrutnovRepublika Czeska,,,25927078,,https://www.expresmenu.com/,info@expresmenu.com; prodejna@expresmenu.com; jan.hotovec@expresmenu.cz,969189834; +420 499 399 421; 24.11.2025,,,https://www.facebook.com/Expresmenu/,https://www.instagram.com/expres_menu/,https://www.youtube.com/channel/UCwECRONjaWrhZhqwNPY0PlA,,,B
Mediovo Digital Marketing,2025,,,C3.48a,,,Sprzedane,https://mediovo.pl,"Mediovo to agencja specjalizująca się w kompleksowych rozwiązaniach digital marketingowych. Nasze doświadczenie obejmuje obsługę Klientów w szerokim zakresie działań reklamowych, od strategii marketingowej po kampanie reklamowe online (Facebook Ads i Google ADS) oraz outdoor. Oferujemy profesjonalne wsparcie w zakresie social media na kanałach Facebook, Instagram, LinkedIn, TikTok oraz tworzenia responsywnych stron internetowych. Zaufało nam już wiele firm, którym pomogliśmy w dotarciu do nowych klientów i zwiększeniu swojej widoczności online. Specjalizujemy się także w zdobywaniu rynków zagranicznych dla polskich przedsiębiorców, obecnie dystrybuując reklamy w 4 różnych językach w 15 państwach Europy, Azji i Ameryki Południowej.","Mediovo is a marketing agency specializing in comprehensive digital marketing solutions. Our experience includes serving clients in a wide range of advertising activities, from marketing strategy to online advertising campaigns (Facebook Ads and Google ADS) and outdoor. We offer professional support in the field of social media on Facebook, Instagram, LinkedIn, TikTok and creating responsive websites. Many companies have already trusted us and helped them reach new customers and increase their online visibility. We also specialize in gaining foreign markets for Polish entrepreneurs, currently distributing advertising in 4 different languages in 15 countries in Europe, Asia and South America.",,5273014914,https://www4.pwe-expoplanner.com/sklep/img/logo/44826.jpg,https://mediovo.pl,kontakt@mediovo.pl; mateusz@mediovo.pl; paulina@mediovo.pl,2023-09-26; 2025-09-19; 792 405 702,,,https://www.facebook.com/mediovo.digital.marketing,https://www.instagram.com/mediovo_marketing/,,,,B
AZERPOLTRADE,2025,,,C1.13,,,Sprzedane,http://www.azerpoltrade.pl,"Azerpoltrade Sp. z o.o. jest partnerem azerbejdżańskiego holdingu Azersun oraz największym dystrybutorem artykułów spożywczych z Azerbejdżanu w Europie, mającym siedzibę w Warszawie.Mamy w swoim portfolio szeroką gamę najwyższej klasy światowej (Orange Pekoe) herbat Azercay oraz Berga, tłoczony na zimno (NFC) naturalny sok z granatów i sos z granatów Saville oraz konfitury, przetwory warzywne i kompoty Bizim Tarla. Wszystkie produkty oferowane przez Azerpoltrade cieszą się bardzo dużą popularnością nie tylko w Polsce ale także w innych krajach europejskich. Wśród naszych klientów są delikatesy, sklepy specjalistyczne, hurtownie spożywcze a także wybrane sieci NKD i TKD. Dzięki profesjonalnej kadrze pracowniczej oraz bezpośrednim kontaktom z produkcją bardzo szybko reagujemy na zmieniające się potrzeby rynku co zapewnia nam bardzo dynamiczny wzrost sprzedaży rok do roku.","Azerpoltrade Ltd. is a partner of Azerbaijani holding company Azersun and the largest distributor of Azerbaijani food products in Europe, based in Warsaw. We have in our portfolio a wide range of world-class (Orange Pekoe) Azercay and Berga teas, cold-pressed (NFC) natural pomegranate juice and Saville pomegranate sauce, and Bizim Tarla jams, vegetable preserves and compotes. All products offered by Azerpoltrade are very popular not only in Poland but also in other European countries. Among our customers are delicatessens, specialty stores, food wholesalers and selected NKD and TKD chains. Thanks to our professional staff and direct contacts with production, we respond very quickly to changing market needs, which provides us with a very dynamic sales growth year on year.",,1133027978,https://www4.pwe-expoplanner.com/sklep/img/logo/75159.jpg,http://www.azerpoltrade.pl,office@azerpoltrade.pl,+48 781 259 399,,,,,,,,B
Rhumveld Baltic OÜ,2025,,,C1.14,,,Sprzedane (Targi PWE),https://rhumveld.com/Baltic/,,,,100149146,https://www4.pwe-expoplanner.com/sklep/img/logo/44137.jpg,https://rhumveld.com/Baltic/,sales@rhumveld.com; angelica@rhumveld.com; aleksei@rhumveld.com,2023-09-08; 2026-03-12; +372 633 3036,,,,,,,,B
Bacówka Towary Tradycyjne,2025,,,C3.47a,,,Sprzedane,https://bacowkatowary.pl/,,,,8681735993,https://www4.pwe-expoplanner.com/sklep/img/logo/47287.jpg,https://bacowkatowary.pl/,biuro@bacowkatowary.pl; prezenty@bacowkatowary.pl; bacowka@bacowkatowary.pl,+48126395886; 48 12 639 58 86; 14 685 31 20,,,https://www.facebook.com/BacowkaTowaryTradycyjne/,https://www.instagram.com/bacowkatowary/,,,Rafał Mróz (Dyrektor) | Wojciech Bartczak (Kierownik) | Tomasz Węclewicz (Kierownik),B
C.M.C. FOOD,2025,,,C1.12,,,Sprzedane,https://cmcfood.net.pl/,,,,5512651602,,https://cmcfood.net.pl/,biuropg4@cmc.net.pl,2021-04-20; 2025-10-28; +0152-0153,,,,,,,,B
CNC MILLING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMAN,2025,,,C3.48b,,,Sprzedane (Dział Prawny),https://cncmilling.pl/,.,.,,7792414518,https://www4.pwe-expoplanner.com/sklep/img/logo/59376.jpg,https://cncmilling.pl/,biuro@cncmilling.pl; j.koscielniak@cncmilling.pl; a.smyrnov@cncmilling.pl,2022-08-18; 2025-09-09; 48 534-129-048,,,,,,,,B
"""Nowe Imperium"" Sp z o.o.",2025,,,C4.41,,,Sprzedane,https://www.newempire.com.ua/,.,.,,0000000,https://www4.pwe-expoplanner.com/sklep/img/logo/79220.jpg,https://www.newempire.com.ua/,director@newempire.com.ua; quality@newempire.com.ua; supply@newempire.com.ua,+38 095 276 65 11; +38 063 196 41 06,,,,,,,,B
House of Ads Sp. z o.o.,2025,,,C1.07,,,Marketing - Barter,https://www.houseofads.pl/,"House of Ads to agencja marketingowa 360 założona w 2024 roku z jasnym celem: tworzyć marketing, który nie jest kosztem, lecz inwestycją.Łączymy analityczne podejście i inżynieryjną precyzję z kreatywną wizją. Działamy na podstawie danych, ale nie zapominamy o budowaniu emocji i relacji. Twój sukces to dla nas konkretne liczby, a nie puste slogany.",,,8393169495,https://www4.pwe-expoplanner.com/sklep/img/logo/79910.jpg,https://horecaline.pl/,kontakt@horecaline.pl,+0152-0153; 489309-40; 88888815,,https://www.linkedin.com/company/horecaline-pl/,https://www.facebook.com/profile.php,https://www.instagram.com/horecaline.pl/,https://www.youtube.com/@Horecaline,,,B
JPM LOGISTICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.48b,,,Sprzedane,https://warsawexpo.eu/,v,v,,9581671277,,https://warsawexpo.eu/,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,,B
SEALAND LIQUIDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.18,,,Sprzedane,https://warsawexpo.eu/,v,v,,5862296395,,https://warsawexpo.eu/,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,,B
Rembor General Sp. z o.o. Sp. k.,2025,,,C1.20,,,Sprzedane (Targi PWE),https://www.rembor.com.pl/,.,,,7732207856,,https://www.rembor.com.pl/,rembor@rembor.com.pl,2023-08-15; 2025-09-27; +48 44 711 16 16,,https://www.linkedin.com/company/rembor-general-sp--z-o--o--sp--k-/,https://www.facebook.com/remborgeneral/,,https://www.youtube.com/channel/UCWpx-_6-zaRv_ylvba6CR2A,,,B
EG Paweł Czerski,2025,,,C1.53,,,Sprzedane,https://gorillacoffee.pl/,.,.,,5311716513,https://www4.pwe-expoplanner.com/sklep/img/logo/80411.jpg,https://gorillacoffee.pl/,pawel@gorillacoffee.pl; sklep@gorillacoffee.pl; biuro@palarniakawymagicdrum.pl,+48501535747; 2019-04-09; 2026-05-31,,,https://www.facebook.com/gorillacoffeepl,https://www.instagram.com/ingagicoffee/,,,,B
Kuchnie Świata,2025,,,C3.56a,,,Sprzedane (Targi PWE),https://www.kuchnieswiata.com.pl/,,,,1180039859,https://www4.pwe-expoplanner.com/sklep/img/logo/15758.jpg,https://www.kuchnieswiata.com.pl/,zamowienie@kuchnieswiata.com.pl; iodo@kuchnieswiata.com.pl; iod@kuchnieswiata.com.pl,2014-2020; 03.04.00-14-0284; +48 22 785-95-20,,,https://www.facebook.com/KuchnieSwiata,https://www.instagram.com/_kuchnie_swiata_/,,,Chojnacka Prezes Zarządu (Dyrektor) | Jarosław Rymuszka (Prezes) | Joanna Kołodziejczyk (Dyrektor),B
Forever Young Kombucha,2025,,,C3.55a,,,Sprzedane (Targi PWE),https://kombuchabylaurent.pl/sklep/?gclid=EAIaIQobChMIocHpnJjm9QIVktSyCh3zSwVsEAAYASAAEgJmrvD_BwE,,,,5272954288,https://www4.pwe-expoplanner.com/sklep/img/logo/31011.jpg,https://kombuchabylaurent.pl/sklep/?gclid=EAIaIQobChMIocHpnJjm9QIVktSyCh3zSwVsEAAYASAAEgJmrvD_BwE,artur@kombuchabylaurent.pl; agata@kombuchabylaurent.pl; biuro@kombuchabylaurent.pl,99999999; 999999999; 99999999999999,,,https://www.facebook.com/kombuchabylaurent/,https://www.instagram.com/kombucha_by_laurent/,,,,B
KUCHNIA POLKI,2025,,,C4.77a,,,Sprzedane (Dział Prawny),https://www.kuchniapolki.pl/kontakt/,",",,,7792015801,,https://kuchniapolki.pl/kontakt/,bok@kuchniapolki.pl; kuchniapolki@kuchniapolki.pl; iodo@kuchniapolki.pl,2024-02-15; 2026-04-19; 061 891 60 90,,,https://www.facebook.com/Kuchnia.Polki/,https://www.instagram.com/kuchniapolki/,,,,B
"""NORDPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",2025,,,C4.58,,,Sprzedane (Dział Prawny),http://www.pininordpol.pl/,,,,6941004097,,https://pininordpol.pl/,sklep@pininordpol.pl,2025-08-08; 2025-09-29; 6666666667,,,https://www.facebook.com/pininordpol,https://www.instagram.com/pini.nordpol,https://youtube.com/@PiniNordpol,https://www.tiktok.com/@pini.nordpol,,B
M.I.T. LIMITED,2025,,,C3.49a,,,Sprzedane (Targi PWE),https://www.mitltd.kr,,,,0000000000,https://www4.pwe-expoplanner.com/sklep/img/logo/45318.jpg,https://www.mitltd.kr,info@mit21.net,0588235294118; 88235294117647; 8235294117647,,,,https://www.instagram.com/fivestar.korea,https://www.youtube.com/@fivestar5531/videos,,,B
FOODPAK SP. Z O.O.,2025,,,C0.20,,,Sprzedane,https://warsawexpo.eu,,,,5223246462,https://www4.pwe-expoplanner.com/sklep/img/logo/79506.jpg,https://warsawexpo.eu,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,,B
OKRĘGOWA SPÓŁDZIELNIA MLECZARSKA WART-MILK,2025,,,C1.44b,,,Sprzedane,https://www.osmsieradz.pl/,,,,8270007832,,https://www.osmsieradz.pl/,m.jedrzejowski@osmsieradz.pl; p.razniecki@osmsieradz.pl; biuro@osmsieradz.pl,502 135 779; 601 381 634; 43 828-67-29,,,https://www.facebook.com/powiedzmuzWARTMILK/,https://www.instagram.com/powiedz_mu_z_wart_milk/,,,,B
EURO INVESTMENT HOLDING JSC,2025,,,C1.65,,,Sprzedane,https://www.eihbg.com/,.,,,000,https://www4.pwe-expoplanner.com/sklep/img/logo/74774.jpg,https://eihbg.com/,info@eihbg.com,02 906 04 00,,https://www.linkedin.com/company/euro-investment-holding-ltd/,https://www.facebook.com/lacrimadairy,https://www.instagram.com/lacrimadairy/,https://www.youtube.com/channel/UClb5Le3IRVxe1HlLicTFUpA,,,B
FIRMA HANDLOWO-USŁUGOWA  JARPOL  JAROSŁAW KRZYSZTOF WICZKOWSKI,2025,,,C4.65a,,,Sprzedane,https://fhu-jarpol.pl/,v,v,,8581045326,https://www4.pwe-expoplanner.com/sklep/img/logo/80360.jpg,https://fhu-jarpol.pl/,es@fhu-jarpol.pl; marta.petri@fhu-jarpol.pl; maciej.sonnek@fhu-jarpol.pl,330867 100; 321575 100; 596164 100,,,,,,,Jarosław Wiczkowski (Prezes) | Jarosław Wiczkowski (Właściciel) | John Doe (CEO),B
EVOO PREMIUM,2025,,,C6.17,,,Sprzedane,https://evoopremium.shop/,,,,5251994118,https://www4.pwe-expoplanner.com/sklep/img/logo/79500.jpg,https://evoopremium.shop/pl,contact@evoopremium.shop; monika@olivemylove.pl,117537308; +48 604 119 208; +48 604 119 208,,,,https://instagram.com/evoopremium.shop,,,,B
FEDERACJA POLSKICH BANKÓW ŻYWNOŚCI,2025,,,C4.44,,,Sprzedane,https://bankizywnosci.pl/,,,,5242102362,https://www4.pwe-expoplanner.com/sklep/img/logo/68586.jpg,https://bankizywnosci.pl/,federacja@bankizywnosci.pl; biuroprasowe@bankizywnosci.pl; dorota.szwalgin@bankizywnosci.pl,2017-11-23; 2026-06-01; 604167787501768,,https://www.linkedin.com/company/bankizywnosci,https://www.facebook.com/bankizywnosci,https://www.instagram.com/bankizywnosci/,https://www.youtube.com/c/bankizywnoscifederacja,,,B
P.W. MAT Marzena Tkaczuk,2025,,,C3.66c,,,Sprzedane,https://matcukierki.pl/,,,,6641436326,https://www4.pwe-expoplanner.com/sklep/img/logo/80017.jpg,https://matcukierki.pl/,handel@matcukierki.pl,+0152-0153; 33.33333333; 21.73913043,,,https://www.facebook.com/matcukierki/,https://www.instagram.com/mateo_slodycze/,,,,B
Cornucopia,2025,,,C3.62c,,,Sprzedane,https://cornucopiagarlic.com.pl/,,,,5272993213,https://www4.pwe-expoplanner.com/sklep/img/logo/14552.jpg,https://cornucopiagarlic.com.pl/,biuro@concucopia.com.pl; biuro@cornucopia.com.pl,99999999; 999999999; 1683738151380,,,,,,,,B
Elbest Hotels,2025,,,C3.62d,,,Sprzedane,https://elbesthotels.pl/,,,,7691949726,https://www4.pwe-expoplanner.com/sklep/img/logo/66477.jpg,https://elbesthotels.pl/,elbest@elbest.pl; marketing@elbesthotels.pl; iod@elbest.pl,29489974; 77339961-17; 618304605461343,,,https://www.facebook.com/ElbestHotels,,,,,B
Creta Drop & ManaGi,2025,,,C4.67b,,,Sprzedane,https://www.cretadrop.com/,,,,4289778929,https://www4.pwe-expoplanner.com/sklep/img/logo/19688.jpg,https://www.cretadrop.com/,info@cretadrop.com,+30 210 6634821; 2025-05-16 07; 2022-09-28 20,,https://www.linkedin.com/company/creta-drop,https://www.facebook.com/cretadrop,https://instagram.com/cretadrop,https://www.youtube.com/channel/UC_oRK8SsZVAtEvO3DKIk2gg,,,B
Konsonet,2025,,,C4.65b,,,Sprzedane (Dział Prawny),https://konsonet.eu/,.,,,100008015419,https://www4.pwe-expoplanner.com/sklep/img/logo/62983.jpg,https://konsonet.eu/,info@konsonet.eu,2022-06-07; 2026-05-25; 3333333333333,,,,,,,Team Clarel Martingale (Founder),B
APIMAR,2025,,,C3.73b,,,Sprzedane,https://apimar.pl/,,,,7160012547,https://www4.pwe-expoplanner.com/sklep/img/logo/23560.jpg,https://apimar.pl/,kontakt@apimar.pl; bmarcinkowski@apimar.pl; tomek@apimar.pl,2019-09-16; 2025-11-24; 174455902,,,,,,,,B
Unmate,2025,,,C3.50c,,,Sprzedane,https://un-mate.pl/,,,,6312681846,https://www4.pwe-expoplanner.com/sklep/img/logo/38201.jpg,https://un-mate.pl/,sklep@un-mate.pl,+48 694 788 324; 37936256; 8964710565,https://wa.me/message/7KYOM62K2SNNG1,,https://www.facebook.com/Unmate.poland,https://www.instagram.com/unmate.poland/,https://www.youtube.com/@unmateeurope,,,B
Gospodarstwo Pasieczne “Sądecki Bartnik”,2025,,,C3.78d,,,Sprzedane,https://bartnik.pl/,BIO MIOD,,,7343533509,https://www4.pwe-expoplanner.com/sklep/img/logo/31826.jpg,https://bartnik.pl/,bartnik@bartnik.pl; piotr.fejklowicz@gmail.com; zamowienia@bartnik.pl,2021-02-03; 2026-06-02; 01.06.2026,,,https://www.facebook.com/,https://www.instagram.com/miodysadeckibartnik/,https://www.youtube.com/user/sadeckibartnik,,Tomasz Król (Dyrektor) | Wiesław Janowski (Dyrektor),B
Para Food,2025,,,C1.43,,,Sprzedane,https://www.para-food.com/,,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/50877.jpg,https://www.para-food.com/en,info@para-food.com,+420-774-409-646; +420 774 409 646; 07036558,https://wa.me/+420774409646,https://www.linkedin.com/in/ondrejbrach,https://www.facebook.com/Czebos,https://www.instagram.com/parafood_,,,,B
Probiomarket Sp. z o.o./Narex,2025,,,C3.53b,,,Sprzedane,https://narex.pl/,.,,,7010626696,https://www4.pwe-expoplanner.com/sklep/img/logo/51481.jpg,https://narex.pl/,kontakt@narex.pl,2024-03-06; 2026-04-29; 22 299 7574,,https://www.linkedin.com/company/probiomarket/,https://www.facebook.com/narex.probiotyki,https://www.instagram.com/narex.probiotyki,https://www.youtube.com/@NarexProbiotyki,https://www.tiktok.com/@narex.probiotyki,,B
PRAVDA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C4.67a,,,Sprzedane (Dział Prawny),https://www.pravdavodka.com/pl,,,,5471984576,https://www4.pwe-expoplanner.com/sklep/img/logo/55611.jpg,https://www.pravdavodka.com/pl,info@pravda.com.pl,00000080; 2545352419; 00000087,,,https://www.facebook.com/PravdaUSA/,https://www.instagram.com/pravdavodkasa/,https://www.youtube.com/channel/UCFV4-Y7ZxVB7naNrXoENa0Q,,,B
MAKAR Bakalie,2025,,,C1.50b,,,Sprzedane,http://www.makar.pl/,,,,9542750469,https://www4.pwe-expoplanner.com/sklep/img/logo/60581.jpg,https://makar.pl/,serwis@makar.pl; import@makar.pl; marketing@makar.pl,+48 32 256 81 01; 32 256 81 01; 32 256 91 98,,,,,,,,B
ORLIK & PARTNERS ADWOKACKA SPÓŁKA PARTNERSKA,2025,,,C1.47,,,Sprzedane (Targi PWE),https://warsawexpo.eu/kalendarz-targowy/,.,,,7010965004,https://www4.pwe-expoplanner.com/sklep/img/logo/62027.jpg,https://warsawexpo.eu/kalendarz-targowy/,info@warsawexpo.eu; rodo@warsawexpo.eu,2019-08-02; 2026-01-28; 09763 10.3166,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,,B
"""UZDROWISKO KRYNICA-ŻEGIESTÓW"" SPÓŁKA AKCYJNA",2025,,,C3.55c,,,Sprzedane,https://kryniczanka.pl/,.,,,7340010604,,https://kryniczanka.pl/,kryniczanka@kryniczanka.pl; biurozarzadu@uzdrowisko-krynica-zegiestow.pl; zamowienia@uzdrowisko-krynica-zegiestow.pl,2019-05-28; 2026-01-16; 141668948,,,https://www.facebook.com/woda.kryniczanka,https://www.instagram.com/woda.kryniczanka,https://www.youtube.com/channel/UCLdAKQb0IfTHZTDWv9aapnA,,Obszaru Sprzedaży (Kierownik),B
Bifido Polska,2025,,,C1.54b,,,Sprzedane,https://bifido.net.pl/,,,,8442384527,https://www4.pwe-expoplanner.com/sklep/img/logo/71018.jpg,https://bifido.net.pl/,kontakt@bifido.net.pl,2025-02-17; 2026-05-20; +48 605 054 005,,,https://www.facebook.com/profile.php,https://www.instagram.com/bifido.polska/,,,,B
"Liptov Farm, s.r.o.",2025,,,C3.50b,,,Sprzedane (Targi PWE),https://www.konopnafarmaliptov.sk/spoznajte-nas/,-,-,,2121094910,,https://www.konopnafarmaliptov.sk/spoznajte-nas/,info@konopnafarmaliptov.sk,2024-01-19; 2025-05-22; +421905311977,,,,,,,,B
PW Bonus,2025,,,C3.59c,,,Sprzedane,https://www.pwbonus.pl/,,,,7940001648,,https://www.pwbonus.com.pl/,firma@pwbonus.pl; katarzyna@pwbonus.pl; sylwia@pwbonus.pl,+48 (16) 642 44 06; +48 (16) 642 35 60; 2025-12-11 12,,,,,,,,B
Global Research and Consulting LLC,2025,,,A1.29f,,,Sprzedane (Agenci),HTTP://www.grc.Uz,-,-,,,,https://grc.Uz/,info@grc.uz,+99871 207-35-03; +99890 168-02-44; +99871 255-35-03,,,https://www.facebook.com/GRCuz,,,,,B
UCC | Ukrainian Coffee Company,2025,,,C3.68d,,,Sprzedane,http://www.ucc.net.ua/,.,.,,32299065,https://www4.pwe-expoplanner.com/sklep/img/logo/78345.jpg,https://ucc.net.ua/,SALES@UCC.NET.UA; a.nazarenko@ucc.net.ua; o.bilyi@ucc.net.ua,2016-01-29; 2026-03-22; 1495112538029,,,https://www.facebook.com/ucc.net.ua/,https://www.instagram.com/ukrainiancoffeecompany/,,,,B
Trading Manufacturing Company ROMA LLC,2025,,,C4.74,,,Sprzedane,https://warsawexpo.eu/,v,v,,23325414,,https://warsawexpo.eu/,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,,B
