seed, 0x0,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status,company_name_scraped,phone_scraped,linkedin_company_url,score
855, 0x580084e358e884,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
856, 0x2159d5e6dc8586d7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
857, 0x87bd54d8599b3ba4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
858, 0x3e9ade6a2181664,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
859, 0x5e6e140406d97623,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
860, 0x511545d5aa0080a2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
861, 0xf49d78ed219aac57,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
862, 0xbece1f9c90b8ea87,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
863, 0x1c741cac36a2c514,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
864, 0x7453c141047db967,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
865, 0xd751832a5037eba2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
866, 0x71370a3f30ada1f7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
867, 0x7c01cf2dcb408631,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
868, 0x1052a4fbdccc0fa1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
869, 0x13d525c9df3fb6c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
870, 0xa3aa8dbfee760c55,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
871, 0xc0288d200f5155cf,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
872, 0x79f4bcd12af567c3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
873, 0x8160d163bb548755,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
874, 0x5cf2995fb69fd2df,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
875, 0xcc98ed01396639df,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
876, 0xad95f1d9cfc8256e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
877, 0xa3df27d9fbdbfb9d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
878, 0x83e5f5dda4d52929,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
879, 0x9adc05043009f55b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
880, 0xdfe8329dfde1c001,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
881, 0x9980ccdd5298e6a2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
882, 0x636a7bd134f6ef56,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
883, 0xef5ff780c4be6ba4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
884, 0x290d71dc77a56d16,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
885, 0x6d65db9ff58de1e6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
886, 0x944b063b3805a696,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
887, 0xce468ca2cce33008,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
888, 0x5ba1ccb840f80f48,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
889, 0x28ddce36fc9ad268,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
890, 0x4f77ef254d507a21,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
891, 0xce9b4057fadf3ab,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
892, 0xb518bc68298730e6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
893, 0xd2eb5b8e2ec665b0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
894, 0xe1583303a4f87344,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
895, 0x9d5a0df4fbe1bed5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
896, 0x2ba9bc03ec8cfd07,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
897, 0x479ed880a96ca669,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
898, 0xcedf96338324771a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
899, 0x312f4fc2da41ffaa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
900, 0xa0eb9cf23b5e1ed8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
901, 0xf8f88f975dc3f539,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
902, 0x4a37e185d0e96e0f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
903, 0xf829654a5c0b46f9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
904, 0x3909cca7a7f8c7fb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
905, 0x4c2e1d66ceb45105,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
906, 0xaffaa19e1db8af87,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
907, 0x9ec498246bd18c76,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
908, 0x21d51558edc089da,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
909, 0xe8984112cd1b1561,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
910, 0x7de1d2cf54b0c0e1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
911, 0xa06729aed50bfb9d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
912, 0xcf19f733e5db19e1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
913, 0x70edf2624ab777cd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
914, 0x46685becad10e078,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
915, 0x825e0f6add46785,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
916, 0x66d4af3b15f70de4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
917, 0xc676614b0666b21,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
918, 0x282a916c864f5cb7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
919, 0x2707283a3f512167,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
920, 0x37ff3afda7461623,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
921, 0xc767eb1205e4ca86,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
922, 0x46b359aecc4ea25b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
923, 0x67fbbb797a16dbb1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
924, 0x64fd4ba57122290e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
925, 0x8acc2a8ae59d8fac,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
926, 0x64a49298599acc67,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
927, 0xedf00de67177ce30,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
928, 0x1ea9d8d7e76d2d2c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
929, 0x363fcac323f70eb2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
930, 0x19e6e3ec8a9712eb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
931, 0xca541e96b0961f09,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
932, 0x4d8fd34c2822ec46,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
933, 0x2fdd56a50b32f705,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
934, 0xaac2fcf251e3fd3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
935, 0xb0c600299e57045c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
936, 0xd951ec589e909e38,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
937, 0x4dc8414390cae508,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
938, 0x537ef9d5e2321344,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
939, 0xa57bc21fd31aa2dc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
940, 0xa3a60df564183750,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
941, 0xbe69a5ce2e369fb6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
942, 0x7744601f4c053ec8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
943, 0x3838452af42f2612,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
944, 0xd4f0dad7115a54e9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
945, 0x629cf68d8009a624,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
946, 0x2211c8fa34cb98cb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
947, 0x8040b19e2213db83,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
948, 0xb2a86d3ba2384fd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
949, 0x4b85cec4f93f0dab,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
950, 0xc8d212d21ea6845d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
951, 0x5b271a03a4fe2be0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
952, 0xff4f671319ad8434,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
953, 0x8e615a919d5afa96,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
954, 0xea7f47c53161160a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
955, 0x33273930b13c6efc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
956, 0x98eedda27fb59c3c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
957, 0x188dc5e92e939677,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
958, 0x9dbd0fa0911430f1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
959, 0x5b3dcf3fa75dfd2b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
960, 0x3f03846febdb275d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
961, 0x20cc24faea9e9cf6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
962, 0x854f3ac66199ff5d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
963, 0x31169ac99d341e6f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
964, 0xa85daed3c0bc1bbe,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
965, 0x64633711e71ba5dd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
966, 0x530e79978dc73334,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
967, 0x636f2ee6e20aef13,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
968, 0xf6220f8b6d9a58fb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
969, 0x425db8fa32141a7b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
970, 0xac7c210f4b02be95,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
971, 0x5fe8cfbe197a7754,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
972, 0xfff7d40c79420ea,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
973, 0x5f8bab9ef4697b77,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
974, 0xaf6fe54e45b23fe8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
975, 0xce79456ccc70bbce,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
976, 0x645ef680f48f1c00,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
977, 0xa4dfac46e2028595,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
978, 0x6bece4c41effc5df,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
979, 0xd316df886442641f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
980, 0xa4f6ff994edd2a6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
981, 0x30281ae3cc49abe4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
982, 0x39acb7b663dea974,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
983, 0x5e8829b01a7c06fb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
984, 0x87bdb08cf027f13e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
985, 0xdfa5ede784e802f6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
986, 0x46d03d55711c38cc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
987, 0xa55a961fc9788306,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
988, 0xbf09ded495a2e57a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
989, 0xcd601b29a639cc16,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
990, 0x2193ce026bfd1085,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
991, 0x25ba27f3f225be13,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
992, 0x6f685be82f64f2fe,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
993, 0xec8454108229c450,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
994, 0x6e79d8d205447a44,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
995, 0x9ed7b6a96b9ccd68,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
996, 0xae7134b3b7f8ee37,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
997, 0x66963de0e5ebcc02,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
998, 0x29c8dcd0d17c423f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
999, 0xfb8482c827eb90bc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
