Company,Category,Country,Stand,NEC Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact Email,Contact LinkedIn,AI Message,Status,Notes,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,description,phone,address,linkedin_url,industry
R.A. TRADING LTD,,,,,,https://www.linkedin.com/search/results/companies/?keywords=R.A.%20TRADING%20LTD,https://app.apollo.io/#/companies?q_organization_name=R.A.%20TRADING%20LTD,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Radnor Hills,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Radnor%20Hills,https://app.apollo.io/#/companies?q_organization_name=Radnor%20Hills,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RaiRai,,,,,,https://www.linkedin.com/search/results/companies/?keywords=RaiRai,https://app.apollo.io/#/companies?q_organization_name=RaiRai,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rarraba Limited,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Rarraba%20Limited,https://app.apollo.io/#/companies?q_organization_name=Rarraba%20Limited,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Raspberry Blossom,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Raspberry%20Blossom,https://app.apollo.io/#/companies?q_organization_name=Raspberry%20Blossom,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rave Coffee,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Rave%20Coffee,https://app.apollo.io/#/companies?q_organization_name=Rave%20Coffee,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RaviOllie,,,,,,https://www.linkedin.com/search/results/companies/?keywords=RaviOllie,https://app.apollo.io/#/companies?q_organization_name=RaviOllie,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RawPac,,,,,,https://www.linkedin.com/search/results/companies/?keywords=RawPac,https://app.apollo.io/#/companies?q_organization_name=RawPac,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rayburn Trading,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Rayburn%20Trading,https://app.apollo.io/#/companies?q_organization_name=Rayburn%20Trading,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Re:Water,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Re:Water,https://app.apollo.io/#/companies?q_organization_name=Re:Water,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Real Trading,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Real%20Trading,https://app.apollo.io/#/companies?q_organization_name=Real%20Trading,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Realfoods by Organico,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Realfoods%20by%20Organico,https://app.apollo.io/#/companies?q_organization_name=Realfoods%20by%20Organico,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Recyclever,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Recyclever,https://app.apollo.io/#/companies?q_organization_name=Recyclever,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Red Panda Chilli Crisp,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Red%20Panda%20Chilli%20Crisp,https://app.apollo.io/#/companies?q_organization_name=Red%20Panda%20Chilli%20Crisp,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Refrigerated Container Rental Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Refrigerated%20Container%20Rental%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Refrigerated%20Container%20Rental%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Regal Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Regal%20Foods,https://app.apollo.io/#/companies?q_organization_name=Regal%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Reiser (UK) Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Reiser%20(UK)%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Reiser%20(UK)%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RELX,,,,,,https://www.linkedin.com/search/results/companies/?keywords=RELX,https://app.apollo.io/#/companies?q_organization_name=RELX,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Remedy Drinks,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Remedy%20Drinks,https://app.apollo.io/#/companies?q_organization_name=Remedy%20Drinks,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Renshaw,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Renshaw,https://app.apollo.io/#/companies?q_organization_name=Renshaw,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Restaurant,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Restaurant,https://app.apollo.io/#/companies?q_organization_name=Restaurant,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Revival Rum,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Revival%20Rum,https://app.apollo.io/#/companies?q_organization_name=Revival%20Rum,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Revolver Cooperative/Liberation,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Revolver%20Cooperative/Liberation,https://app.apollo.io/#/companies?q_organization_name=Revolver%20Cooperative/Liberation,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RHODIUS Can Filling Experts,,,,,,https://www.linkedin.com/search/results/companies/?keywords=RHODIUS%20Can%20Filling%20Experts,https://app.apollo.io/#/companies?q_organization_name=RHODIUS%20Can%20Filling%20Experts,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Ria Chai,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Ria%20Chai,https://app.apollo.io/#/companies?q_organization_name=Ria%20Chai,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rockstar,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Rockstar,https://app.apollo.io/#/companies?q_organization_name=Rockstar,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rocky Mountain Spice Company,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Rocky%20Mountain%20Spice%20Company,https://app.apollo.io/#/companies?q_organization_name=Rocky%20Mountain%20Spice%20Company,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rollover,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Rollover,https://app.apollo.io/#/companies?q_organization_name=Rollover,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ROMI MATCHA,,,,,,https://www.linkedin.com/search/results/companies/?keywords=ROMI%20MATCHA,https://app.apollo.io/#/companies?q_organization_name=ROMI%20MATCHA,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Roomex,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Roomex,https://app.apollo.io/#/companies?q_organization_name=Roomex,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rosetta Brands,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Rosetta%20Brands,https://app.apollo.io/#/companies?q_organization_name=Rosetta%20Brands,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RouteMagic,,,,,,https://www.linkedin.com/search/results/companies/?keywords=RouteMagic,https://app.apollo.io/#/companies?q_organization_name=RouteMagic,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rowan International,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Rowan%20International,https://app.apollo.io/#/companies?q_organization_name=Rowan%20International,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rowcliffe,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Rowcliffe,https://app.apollo.io/#/companies?q_organization_name=Rowcliffe,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rowe's Cornish Bakers,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Rowe's%20Cornish%20Bakers,https://app.apollo.io/#/companies?q_organization_name=Rowe's%20Cornish%20Bakers,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Royal Mail Parcel Lockers,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Royal%20Mail%20Parcel%20Lockers,https://app.apollo.io/#/companies?q_organization_name=Royal%20Mail%20Parcel%20Lockers,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RUCI - Taste of Sri Lanka,,,,,,https://www.linkedin.com/search/results/companies/?keywords=RUCI%20-%20Taste%20of%20Sri%20Lanka,https://app.apollo.io/#/companies?q_organization_name=RUCI%20-%20Taste%20of%20Sri%20Lanka,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rupa's Frozen Curry Base Cubes,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Rupa's%20Frozen%20Curry%20Base%20Cubes,https://app.apollo.io/#/companies?q_organization_name=Rupa's%20Frozen%20Curry%20Base%20Cubes,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rustichella,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Rustichella,https://app.apollo.io/#/companies?q_organization_name=Rustichella,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rutland Square Spirits,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Rutland%20Square%20Spirits,https://app.apollo.io/#/companies?q_organization_name=Rutland%20Square%20Spirits,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RVM SYSTEMS,,,,,,https://www.linkedin.com/search/results/companies/?keywords=RVM%20SYSTEMS,https://app.apollo.io/#/companies?q_organization_name=RVM%20SYSTEMS,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
S’more’a’licious,,,,,,https://www.linkedin.com/search/results/companies/?keywords=S’more’a’licious,https://app.apollo.io/#/companies?q_organization_name=S’more’a’licious,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
S.Design Floral,,,,,,https://www.linkedin.com/search/results/companies/?keywords=S.Design%20Floral,https://app.apollo.io/#/companies?q_organization_name=S.Design%20Floral,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Safety Products Global,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Safety%20Products%20Global,https://app.apollo.io/#/companies?q_organization_name=Safety%20Products%20Global,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SALAS ZIVIS,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SALAS%20ZIVIS,https://app.apollo.io/#/companies?q_organization_name=SALAS%20ZIVIS,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SALDVA,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SALDVA,https://app.apollo.io/#/companies?q_organization_name=SALDVA,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Salford Distillery,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Salford%20Distillery,https://app.apollo.io/#/companies?q_organization_name=Salford%20Distillery,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Salt + Smoke Foods Ltd,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Salt%20+%20Smoke%20Foods%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Salt%20+%20Smoke%20Foods%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SAM4S,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SAM4S,https://app.apollo.io/#/companies?q_organization_name=SAM4S,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
samedaybags.com,,,,,,https://www.linkedin.com/search/results/companies/?keywords=samedaybags.com,https://app.apollo.io/#/companies?q_organization_name=samedaybags.com,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Samosa Wallah Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Samosa%20Wallah%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Samosa%20Wallah%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Samsam,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Samsam,https://app.apollo.io/#/companies?q_organization_name=Samsam,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Samtouch / Ezeepos,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Samtouch%20/%20Ezeepos,https://app.apollo.io/#/companies?q_organization_name=Samtouch%20/%20Ezeepos,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SANVI DRINKS LTD,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=SANVI%20DRINKS%20LTD,https://app.apollo.io/#/companies?q_organization_name=SANVI%20DRINKS%20LTD,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sapphire Brands Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sapphire%20Brands%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Sapphire%20Brands%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sardar and sons / World Candies,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sardar%20and%20sons%20/%20World%20Candies,https://app.apollo.io/#/companies?q_organization_name=Sardar%20and%20sons%20/%20World%20Candies,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SARUNDS,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SARUNDS,https://app.apollo.io/#/companies?q_organization_name=SARUNDS,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SATELLITE FINANCE LTD,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SATELLITE%20FINANCE%20LTD,https://app.apollo.io/#/companies?q_organization_name=SATELLITE%20FINANCE%20LTD,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SAUCERY,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=SAUCERY,https://app.apollo.io/#/companies?q_organization_name=SAUCERY,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sazerac UK Limited,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sazerac%20UK%20Limited,https://app.apollo.io/#/companies?q_organization_name=Sazerac%20UK%20Limited,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Scheidt & Bachmann,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Scheidt%20&%20Bachmann,https://app.apollo.io/#/companies?q_organization_name=Scheidt%20&%20Bachmann,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
School Yard Kitchen,,,,,,https://www.linkedin.com/search/results/companies/?keywords=School%20Yard%20Kitchen,https://app.apollo.io/#/companies?q_organization_name=School%20Yard%20Kitchen,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sea Sisters Ltd.,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sea%20Sisters%20Ltd.,https://app.apollo.io/#/companies?q_organization_name=Sea%20Sisters%20Ltd.,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Seattle’s Best Coffee,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Seattle’s%20Best%20Coffee,https://app.apollo.io/#/companies?q_organization_name=Seattle’s%20Best%20Coffee,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Seggiano,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Seggiano,https://app.apollo.io/#/companies?q_organization_name=Seggiano,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SEIDOR,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SEIDOR,https://app.apollo.io/#/companies?q_organization_name=SEIDOR,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Select Drams Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Select%20Drams%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Select%20Drams%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Selected Gourmet Group,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Selected%20Gourmet%20Group,https://app.apollo.io/#/companies?q_organization_name=Selected%20Gourmet%20Group,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sephra,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sephra,https://app.apollo.io/#/companies?q_organization_name=Sephra,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Seven Refrigeration,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Seven%20Refrigeration,https://app.apollo.io/#/companies?q_organization_name=Seven%20Refrigeration,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SGS,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SGS,https://app.apollo.io/#/companies?q_organization_name=SGS,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Shell,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Shell,https://app.apollo.io/#/companies?q_organization_name=Shell,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Shepherds Purse Cheeses,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Shepherds%20Purse%20Cheeses,https://app.apollo.io/#/companies?q_organization_name=Shepherds%20Purse%20Cheeses,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sherlock Secrets,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sherlock%20Secrets,https://app.apollo.io/#/companies?q_organization_name=Sherlock%20Secrets,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Shiftie,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Shiftie,https://app.apollo.io/#/companies?q_organization_name=Shiftie,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SHIPTON MILL,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SHIPTON%20MILL,https://app.apollo.io/#/companies?q_organization_name=SHIPTON%20MILL,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Shire Fine Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Shire%20Fine%20Foods,https://app.apollo.io/#/companies?q_organization_name=Shire%20Fine%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ShopMate,,,,,,https://www.linkedin.com/search/results/companies/?keywords=ShopMate,https://app.apollo.io/#/companies?q_organization_name=ShopMate,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Shree Sai Trading Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Shree%20Sai%20Trading%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Shree%20Sai%20Trading%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sielaff UK Limited,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sielaff%20UK%20Limited,https://app.apollo.io/#/companies?q_organization_name=Sielaff%20UK%20Limited,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Significant Otter Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Significant%20Otter%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Significant%20Otter%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sikary,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sikary,https://app.apollo.io/#/companies?q_organization_name=Sikary,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SILLY COW CHEESE,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SILLY%20COW%20CHEESE,https://app.apollo.io/#/companies?q_organization_name=SILLY%20COW%20CHEESE,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
simply roasted crisps,,,,,,https://www.linkedin.com/search/results/companies/?keywords=simply%20roasted%20crisps,https://app.apollo.io/#/companies?q_organization_name=simply%20roasted%20crisps,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sip and Smile,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sip%20and%20Smile,https://app.apollo.io/#/companies?q_organization_name=Sip%20and%20Smile,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sir Woofchester's,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sir%20Woofchester's,https://app.apollo.io/#/companies?q_organization_name=Sir%20Woofchester's,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SKE,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SKE,https://app.apollo.io/#/companies?q_organization_name=SKE,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SMEG Professional,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SMEG%20Professional,https://app.apollo.io/#/companies?q_organization_name=SMEG%20Professional,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Smits Uien,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Smits%20Uien,https://app.apollo.io/#/companies?q_organization_name=Smits%20Uien,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Smoked Bishop,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Smoked%20Bishop,https://app.apollo.io/#/companies?q_organization_name=Smoked%20Bishop,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Smokin' Bean,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Smokin'%20Bean,https://app.apollo.io/#/companies?q_organization_name=Smokin'%20Bean,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sneak,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Sneak,https://app.apollo.io/#/companies?q_organization_name=Sneak,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Snowdonia Cheese,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Snowdonia%20Cheese,https://app.apollo.io/#/companies?q_organization_name=Snowdonia%20Cheese,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SODIAAL UK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SODIAAL%20UK,https://app.apollo.io/#/companies?q_organization_name=SODIAAL%20UK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Soken Engineering,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Soken%20Engineering,https://app.apollo.io/#/companies?q_organization_name=Soken%20Engineering,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SOLV-X LTD,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SOLV-X%20LTD,https://app.apollo.io/#/companies?q_organization_name=SOLV-X%20LTD,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Somerset Spirit Co,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Somerset%20Spirit%20Co,https://app.apollo.io/#/companies?q_organization_name=Somerset%20Spirit%20Co,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SOP International,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SOP%20International,https://app.apollo.io/#/companies?q_organization_name=SOP%20International,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SoSweet,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=SoSweet,https://app.apollo.io/#/companies?q_organization_name=SoSweet,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Source - Ultra Rapid EV Charging,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Source%20-%20Ultra%20Rapid%20EV%20Charging,https://app.apollo.io/#/companies?q_organization_name=Source%20-%20Ultra%20Rapid%20EV%20Charging,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Source. Brand & Packaging Design,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Source.%20Brand%20&%20Packaging%20Design,https://app.apollo.io/#/companies?q_organization_name=Source.%20Brand%20&%20Packaging%20Design,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
South Coast Systems,,,,,,https://www.linkedin.com/search/results/companies/?keywords=South%20Coast%20Systems,https://app.apollo.io/#/companies?q_organization_name=South%20Coast%20Systems,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SPAR,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SPAR,https://app.apollo.io/#/companies?q_organization_name=SPAR,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Speciality Breads & Finest Cake Co,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Speciality%20Breads%20&%20Finest%20Cake%20Co,https://app.apollo.io/#/companies?q_organization_name=Speciality%20Breads%20&%20Finest%20Cake%20Co,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Speciality Food,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Speciality%20Food,https://app.apollo.io/#/companies?q_organization_name=Speciality%20Food,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Spice Dept.,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Spice%20Dept.,https://app.apollo.io/#/companies?q_organization_name=Spice%20Dept.,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Spice Kitchen,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Spice%20Kitchen,https://app.apollo.io/#/companies?q_organization_name=Spice%20Kitchen,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Spirit Hound Distillery,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Spirit%20Hound%20Distillery,https://app.apollo.io/#/companies?q_organization_name=Spirit%20Hound%20Distillery,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SPK Sales & Marketing Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=SPK%20Sales%20&%20Marketing%20Ltd,https://app.apollo.io/#/companies?q_organization_name=SPK%20Sales%20&%20Marketing%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
spraga,,,,,,https://www.linkedin.com/search/results/companies/?keywords=spraga,https://app.apollo.io/#/companies?q_organization_name=spraga,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Springvale Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Springvale%20Foods,https://app.apollo.io/#/companies?q_organization_name=Springvale%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Square UK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Square%20UK,https://app.apollo.io/#/companies?q_organization_name=Square%20UK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
St Michel Biscuits,,,,,,https://www.linkedin.com/search/results/companies/?keywords=St%20Michel%20Biscuits,https://app.apollo.io/#/companies?q_organization_name=St%20Michel%20Biscuits,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
St. Ewe Free Range Eggs,,,,,,https://www.linkedin.com/search/results/companies/?keywords=St.%20Ewe%20Free%20Range%20Eggs,https://app.apollo.io/#/companies?q_organization_name=St.%20Ewe%20Free%20Range%20Eggs,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
