expo,company_name,stand,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,description,phone,address,linkedin_url,industry
Seafood Expo Global,,4H202,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5H601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5H601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5H601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E202,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K303,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5L501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E509,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1B901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GB305,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E503,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H303,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5B701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5B701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F206,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F703,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3G601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B402,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H606,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2H501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5L501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N702,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C103,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"5H301, 5H401, 5I301, 5I401, 5J301, 5J401, 5K301, 5K401",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M403,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"2B401, 2B501, 2C401, 2C501",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F509,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1B901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K403,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N902,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3H201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1B800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C202,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A905,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2H701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E603,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1C801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M505,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G206,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
