expo,company_name,stand,enrichment_status,score
Seafood Expo Global,North Delta Seafoods Ltd,3A601,partial,0
Seafood Expo Global,North Pacific Seafood Pte Ltd,1F700,partial,0
Seafood Expo Global,North Pelagic,2I201,partial,0
Seafood Expo Global,North Sea Seafood AS,2D100,partial,0
Seafood Expo Global,Northcoast Seafoods Ltd,2I501,partial,0
Seafood Expo Global,"Northern Fish Iberia - Forsol, Lda.",4C501,partial,0
Seafood Expo Global,Northline Seafoods,5B201,partial,0
Seafood Expo Global,Northseafood Holland Bv,2B301,partial,0
Seafood Expo Global,Nortindal Sea Products S.L.,4F301,partial,0
Seafood Expo Global,Norvelita JSC,2C202,partial,0
Seafood Expo Global,NORVEN,1A905,partial,0
Seafood Expo Global,Norwegian Seafood AS,2H701,partial,0
Seafood Expo Global,Norwegian Seafood Company AS,2E401,partial,0
Seafood Expo Global,Norwegian Seafood Council,2F501,partial,0
Seafood Expo Global,Norwell AS,2F501,partial,0
Seafood Expo Global,Nouvelle Societe Amadir,2B401,partial,0
Seafood Expo Global,Nova Scotia Seafood,3A601,partial,0
Seafood Expo Global,Nova Sea AS,2F401,partial,0
Seafood Expo Global,Novabarca SA,1E603,partial,0
Seafood Expo Global,Novo Food,3D601,partial,0
Seafood Expo Global,Nowaco A/S,2D200,partial,0
Seafood Expo Global,Nuchar Foncasal,4B300,partial,0
Seafood Expo Global,NUEVA PESCANOVA,3F601,partial,0
Seafood Expo Global,Nuevo Fresco Marine Trading Corporation,4F501,partial,0
Seafood Expo Global,Nutrisco S.A.,3I900,partial,0
Seafood Expo Global,O'Fish SAS,3B601,partial,0
Seafood Expo Global,O'Hara Corporation,5C401,partial,0
Seafood Expo Global,O.P. I FASOLARI,5I401,partial,0
Seafood Expo Global,O.P. Molluschi Regione Campania,5I401,partial,0
Seafood Expo Global,O.P. Mytilus Campaniae,5I401,partial,0
Seafood Expo Global,O2A FISH II,2C501,partial,0
Seafood Expo Global,OBI Seafoods LLC,5C401,partial,0
Seafood Expo Global,Ocean Bay Seafoods,2I601,partial,0
Seafood Expo Global,Ocean Blue Fisheries,3A601,partial,0
Seafood Expo Global,Ocean Choice International Inc.,3A801,partial,0
Seafood Expo Global,Ocean Company,1C801,partial,0
Seafood Expo Global,Ocean Délices,3D601,partial,0
Seafood Expo Global,Ocean Fish,4D301,partial,0
Seafood Expo Global,Ocean Fish,2I601,partial,0
Seafood Expo Global,Ocean Fish Bv,2J700,partial,0
Seafood Expo Global,Ocean Fleet Services,3F201,partial,0
Seafood Expo Global,Ocean Fresh Pvt. Ltd.,5M505,partial,0
Seafood Expo Global,Ocean Fresh Seafood,3A801,partial,0
Seafood Expo Global,Ocean Treasure S.A.,5C601,partial,0
Seafood Expo Global,Ocean Treasure World Foods Limited,2B203,partial,0
Seafood Expo Global,Oceanic Seafoods,2I601,partial,0
Seafood Expo Global,Oceano Seafood S.A.,5D501,partial,0
Seafood Expo Global,Oceanpath,2G701,partial,0
Seafood Expo Global,Oceans Fisheries Company,4F201,partial,0
Seafood Expo Global,Ocean`s 67 B.V.,1F800,partial,0
Seafood Expo Global,Octomar,2B401,partial,0
Seafood Expo Global,ODE AS,2E600,partial,0
Seafood Expo Global,Oficina Comercial de la Republica de Ecuador en España,4G206,partial,0
Seafood Expo Global,Ohissa,5I401,partial,0
Seafood Expo Global,"Okamura Foods Co., Ltd.",2D301,partial,0
Seafood Expo Global,"Oldpals Ocean Co., Ltd",2E301,partial,0
Seafood Expo Global,OMARSA S.A.,5B501,partial,0
Seafood Expo Global,Omega Trading International,3B601,partial,0
Seafood Expo Global,"Omnifish, S.A.",4C501,partial,0
Seafood Expo Global,One Tuna Inc,3A601,partial,0
Seafood Expo Global,OP Del Pesce Benefit Societa Consortile a r.l.,5L401,partial,0
Seafood Expo Global,OP PESCARA PESCA,5I401,partial,0
Seafood Expo Global,Open Seas,5I501,partial,0
Seafood Expo Global,OPMEGA- Organización de Productores de Mejillón de Galicia,4B701,partial,0
Seafood Expo Global,Orada Adriatic d.o.o.,2E701,partial,0
Seafood Expo Global,Orca Specialty Foods Ltd.,3A601,partial,0
Seafood Expo Global,Oregon Dungeness Crab Commission,5D201,partial,0
Seafood Expo Global,Oregon Trawl Commissions,5D201,partial,0
Seafood Expo Global,ORGANIZACIÓN DE PRODUCTORES DE PESCA DE ALTURA DEL PUERTO DE ONDARROA,1F600,partial,0
Seafood Expo Global,ORGANIZACIÓN DE PRODUCTORES DE PESCADO DE ESTERO DE ANDALUCIA,4E200,partial,0
Seafood Expo Global,Organizacion de Productores Pesqueros de Almadraba (OPP-51),4G300,partial,0
Seafood Expo Global,Organización Interprofesional Pesquera Interfish-España,2G401,partial,0
Seafood Expo Global,Organizzazione di Produttori Benefit Tonno Rosso d'Italia,5M405,partial,0
Seafood Expo Global,ORGANIZZAZIONE DI PRODUTTORI BENEFIT TONNO ROSSO D'ITALIA.,5I401,partial,0
Seafood Expo Global,ORIENTAL FISHERY GROUP CORPORATION,4A201,partial,0
Seafood Expo Global,ORIENTAL OCEAN CORPORATION,4A201,partial,0
Seafood Expo Global,Orkla Health Ocean,5G501,partial,0
Seafood Expo Global,Orkney Crab,2F601,partial,0
Seafood Expo Global,Oromar B.V.,3G400,partial,0
Seafood Expo Global,ORPAGU: Organización de palangreros guardeses,2G401,partial,0
Seafood Expo Global,OSO - REYNAUD,3D801,partial,0
Seafood Expo Global,Ouwehand Visverwerking B.V.,3F801,partial,0
Seafood Expo Global,Oversea Atlantic Fish S.L.,5M303,partial,0
Seafood Expo Global,P.E.I. Mussel King Inc.,3A801,partial,0
Seafood Expo Global,PACFISH S.A.,1F806,partial,0
Seafood Expo Global,Pacific Freezing Company S.A.C.,5D501,partial,0
Seafood Expo Global,Pacific Gold S.A.,4B500,partial,0
Seafood Expo Global,Pacific Islands Forum Fisheries Agency (FFA),1F909,partial,0
Seafood Expo Global,Pacific Legacy Seafood Inc,3A601,partial,0
Seafood Expo Global,Pacific Rim Shellfish Corp,3A601,partial,0
Seafood Expo Global,PACIFIC SEA FOODS LTD,1B901,partial,0
Seafood Expo Global,Pacific Sea Urchin and Sea Cucumber Harvesters,3A601,partial,0
Seafood Expo Global,Pacific Seafood Group,5D201,partial,0
Seafood Expo Global,Pacific Seafood Group,5D301,partial,0
Seafood Expo Global,Pacific Seafood Group,"5B301, 5D301",partial,0
Seafood Expo Global,Pacific West Foods (UK) Ltd,1D801,partial,0
Seafood Expo Global,Pacific West Foods France SAS,1D801,partial,0
Seafood Expo Global,Panama Seafood Group,5H701,partial,0
Seafood Expo Global,Panapesca Spa,4D600,partial,0
Seafood Expo Global,Panittica Italia Societa Agricola Srl,5I401,partial,0
Seafood Expo Global,Papua New Guinea National Fisheries Authority,1C701,partial,0
Seafood Expo Global,Parlevliet & Van der Plas B.V.,3F801,partial,0
Seafood Expo Global,Partner Seafood Inc.,3A601,partial,0
Seafood Expo Global,PASAPESCA,2H501,partial,0
Seafood Expo Global,"Pasteurizados Cies, S.L",4E301,partial,0
Seafood Expo Global,PAULA FISH SLAWOMIR GOJDZ SP.K.,2F101,partial,0
Seafood Expo Global,Pavilion of the Latvian Fish Processing Industry,GA301,partial,0
Seafood Expo Global,PDK Shellfish Limited,2F601,partial,0
Seafood Expo Global,Peixos de Palamos,2G501,partial,0
Seafood Expo Global,Peixoto,4F401,partial,0
Seafood Expo Global,Pelagia AS,2D300,partial,0
Seafood Expo Global,Pelagos,2H100,partial,0
Seafood Expo Global,Pelagos net farma d.o.o.,2E701,partial,0
Seafood Expo Global,Pereira,5K501,partial,0
Seafood Expo Global,Perupez S.A.C.,5D501,partial,0
Seafood Expo Global,PESCA RICH Europe Ltd,4E700,partial,0
Seafood Expo Global,"Pescados Airoa, S.L.",4F401,partial,0
Seafood Expo Global,"Pescados Barandica, S.A.",2G401,partial,0
Seafood Expo Global,Pescados E. Guillem S.L.,5G701,partial,0
Seafood Expo Global,Pescados El Buque S.L.,5H700,partial,0
Seafood Expo Global,"Pescados Ernesto y Maria, S.L.U.",4F401,partial,0
Seafood Expo Global,"Pescados Hermanos Lijó, S.L.",4E401,partial,0
Seafood Expo Global,Pescados Vixa,4E401,partial,0
Seafood Expo Global,PESCADOS Y CEFALOPODOS DEL PERU SOCIEDAD ANONIMA CERRADA- PECEPE S.A.C.,5D501,partial,0
Seafood Expo Global,PESCAFACIL,1F900,partial,0
Seafood Expo Global,Pescana,3D801,partial,0
Seafood Expo Global,"Pescapuerta, S.A.",3N500,partial,0
Seafood Expo Global,Pesciro SL,5D200,partial,0
Seafood Expo Global,Pesquera Exalmar S.A.,5D501,partial,0
Seafood Expo Global,Pesquera Hermanos Cordova SAC,5D501,partial,0
Seafood Expo Global,Pesquera HL SAC,5D501,partial,0
Seafood Expo Global,PESQUERA KARSOL SAC,5D501,partial,0
Seafood Expo Global,Pesquera Puerto Comodoro S.A.,5E701,partial,0
Seafood Expo Global,"Petaca Chico, S.L",3I201,partial,0
Seafood Expo Global,PFI Nouvelles Vagues,3D601,partial,0
Seafood Expo Global,PH7 Food Technology,2G501,partial,0
Seafood Expo Global,Philbest Canning Corporation,4F501,partial,0
Seafood Expo Global,Philippine Cinmic Industrial Corporation,4F501,partial,0
Seafood Expo Global,"Philippine Tuna Handline Partnership, Inc.",4F501,partial,0
Seafood Expo Global,Phillips Foods Inc,5K400,partial,0
Seafood Expo Global,Philosofish S.A.,2I301,partial,0
Seafood Expo Global,PHL Seagold AS,2F401,partial,0
Seafood Expo Global,Phoenix Processor Limited Partnership,2I501,partial,0
Seafood Expo Global,Phoenix Seafood ehf,2H301,partial,0
Seafood Expo Global,Phuc Tam Loi Fisheries,4B601,partial,0
Seafood Expo Global,Pickenpack Seafoods GmbH,5G600,partial,0
Seafood Expo Global,"Pincho Mania, S.L",4G300,partial,0
Seafood Expo Global,"Pingtairong Ocean Fishery Group Co., Ltd",4B201,partial,0
Seafood Expo Global,Pittman Seafoods Nv,2D303,partial,0
Seafood Expo Global,PJ Srl,4H605,partial,0
Seafood Expo Global,Planets Pride A/S,2F700,partial,0
Seafood Expo Global,Platvis Holland BV,3F801,partial,0
Seafood Expo Global,Podravka d.d.,2E701,partial,0
Seafood Expo Global,Pointe de Penmarc'h,3E801,partial,0
Seafood Expo Global,Polanco Caviar,1E603,partial,0
Seafood Expo Global,Polar Quality AS,5G501,partial,0
Seafood Expo Global,Polar Seafood Denmark A/S,2G301,partial,0
Seafood Expo Global,Polar Seafrozen AS,2F401,partial,0
Seafood Expo Global,Polaris-Pescar,3N500,partial,0
Seafood Expo Global,Polat Balikcilik LTD. STİ,2B701,partial,0
Seafood Expo Global,Polfresh,1F902,partial,0
Seafood Expo Global,Polish Association of Fish Processors,"4G501, 4H602",partial,0
Seafood Expo Global,POLITEK INS. AMB. GIDA VE SU URUNLERI SAN. TIC. A.S.,1F500,partial,0
Seafood Expo Global,Polski Karp LLC Producer's Organization,4G501,partial,0
Seafood Expo Global,Polyvalent Ennajeh,2C501,partial,0
Seafood Expo Global,Pompon Rouge,3F801,partial,0
Seafood Expo Global,Port Boulogne Calais,3D601,partial,0
Seafood Expo Global,Port of Sortland,5G501,partial,0
Seafood Expo Global,PORTO-MUIÑOS,4E301,partial,0
Seafood Expo Global,Poseidon Food BV,5F200,partial,0
Seafood Expo Global,"Poseidon Food Development Co., Ltd.",5I601,partial,0
Seafood Expo Global,Prayon s.a.,1A907,partial,0
Seafood Expo Global,Precocinados Gorena SL,4F301,partial,0
Seafood Expo Global,Premier Fish Products,3D401,partial,0
Seafood Expo Global,Premier Pacific Seafoods,2I501,partial,0
Seafood Expo Global,PREMIUMFISH S.L.U,4G203,partial,0
Seafood Expo Global,Presteve Foods,3A801,partial,0
Seafood Expo Global,PRG,2H100,partial,0
Seafood Expo Global,Prima Seafood AS,2E401,partial,0
Seafood Expo Global,PrimaNor Denmark ApS,2G301,partial,0
Seafood Expo Global,Prime Ocean A/S,2F700,partial,0
Seafood Expo Global,Prime Seafood,4G600,partial,0
Seafood Expo Global,Prince Edward Island,3A601,partial,0
Seafood Expo Global,PRINCES LIMITED,2I601,partial,0
Seafood Expo Global,Pro Fish Association - Seafood from Finland,2A401,partial,0
Seafood Expo Global,PRODIMAR,3D801,partial,0
Seafood Expo Global,Productora Andina de Congelados S.R.L. - PROANCO,5D501,partial,0
Seafood Expo Global,"Productos Congelados Selectos 3000, S.L. (PCS)",5J502,partial,0
Seafood Expo Global,"Productos del Mar Ancavico, S.L.",3N400,partial,0
Seafood Expo Global,Productos del Mar Ventisqueros S.A.,1E703,partial,0
Seafood Expo Global,PROEXPO S.A.,5B501,partial,0
Seafood Expo Global,PROMAROSA,5B601,partial,0
Seafood Expo Global,Promo Solution Ltd.,2J301,partial,0
Seafood Expo Global,Promotora d'Exportacions Catalanes SA – PRODECA,"2G501, 2H401, 2H501",partial,0
Seafood Expo Global,Promperu,"5D501, 5D601",partial,0
Seafood Expo Global,Proveedora de Productos Marinos S.A.C,5D501,partial,0
Seafood Expo Global,Proyecta Corp S.A.,4B500,partial,0
Seafood Expo Global,PRP MORS W.B.MICHALAK Spółka Jawna,4G501,partial,0
Seafood Expo Global,Przetworstwo Rybne Losos Sp. z o.o.,4G501,partial,0
Seafood Expo Global,PT Dharma Samudera Fishing Industries Tbk.,1F406,partial,0
Seafood Expo Global,PT. Fresh On Time Seafood,1F802,partial,0
Seafood Expo Global,PT. Inti Lautan Fajar Abadi,4H401,partial,0
Seafood Expo Global,PT. Intimas Surya,1F410,partial,0
Seafood Expo Global,PT. Permata Marindo Jaya,4H401,partial,0
Seafood Expo Global,PT. Sari Tuna Makmur,4H700,partial,0
Seafood Expo Global,PT. Tirta Bitung Bahari,4H201,partial,0
Seafood Expo Global,PVA Chile S.P.A.,4B500,partial,0
Seafood Expo Global,"Qidong Jinhe Foods Co., Ltd.",3J401,partial,0
Seafood Expo Global,"Qingdao Baijing Food Co., Ltd.",1A801,partial,0
Seafood Expo Global,"Qingdao Bright Ocean Foodstuffs Co., Ltd.",3K401,partial,0
Seafood Expo Global,"Qingdao East Sea Trade Co., Ltd.",3K201,partial,0
Seafood Expo Global,"Qingdao Gain Seafood Co., Ltd",3J201,partial,0
Seafood Expo Global,"Qingdao Haijin Food Co., Ltd.",2E201,partial,0
Seafood Expo Global,"Qingdao Hailiante Foods Co., Ltd",3L401,partial,0
Seafood Expo Global,"Qingdao Makefood International Co., Ltd",4H501,partial,0
Seafood Expo Global,"Qingdao Meixing Foods Co., Ltd",2E201,partial,0
Seafood Expo Global,"QINGDAO MERIT IMP&EXP CO., LIMITED",5L601,partial,0
Seafood Expo Global,"Qingdao Oceanfriends Imp & Exp Co.,Ltd",2C205,partial,0
Seafood Expo Global,"Qingdao Seaflying Food Co.,Ltd.",3M301,partial,0
Seafood Expo Global,"QINGDAO SKD CREDIT TRADING CO.,LTD",2E201,partial,0
Seafood Expo Global,"Qingdao Sun-Growing Trade Co., Ltd",3K401,partial,0
Seafood Expo Global,"Qingdao Yize Food Co.,Ltd.",3J401,partial,0
Seafood Expo Global,QNL COMPANY LIMITED,4B501,partial,0
Seafood Expo Global,Quality Seafood Source Inc,3A601,partial,0
Seafood Expo Global,"Quanlian Aquatic Products Collection (Guangdong) Co., Ltd",3K201,partial,0
Seafood Expo Global,RABIA SEAFOODS,3J601,partial,0
Seafood Expo Global,Rainbow Seafood,2I201,partial,0
Seafood Expo Global,Raspberry Point Oysters,3A601,partial,0
Seafood Expo Global,REAL EXPORTS,3J801,partial,0
Seafood Expo Global,Red Chamber Argentina S.A.,5E701,partial,0
Seafood Expo Global,Red's Best,5F301,partial,0
Seafood Expo Global,Regal Springs AG,2B300,partial,0
Seafood Expo Global,Region Hauts-de-France,3D601,partial,0
Seafood Expo Global,Regione Calabria,5I401,partial,0
Seafood Expo Global,Regione Campania,5I401,partial,0
Seafood Expo Global,Regione Emilia-Romagna,5I401,partial,0
Seafood Expo Global,Regione Marche,5I401,partial,0
Seafood Expo Global,Regione Puglia,5I401,partial,0
Seafood Expo Global,Regione Toscana,5I401,partial,0
Seafood Expo Global,Regione Veneto,5I401,partial,0
Seafood Expo Global,REMAL SHATHI AL DAFA TRAD-ASSO,1G803,partial,0
Seafood Expo Global,Renna Srl,5I401,partial,0
Seafood Expo Global,RESKO Sp.z o.o.,4G501,partial,0
Seafood Expo Global,Reunimer,3B601,partial,0
Seafood Expo Global,Reunion Peche Australe,3B601,partial,0
Seafood Expo Global,Reunion Pelagique,3B601,partial,0
Seafood Expo Global,REUNIPÊCHE,3B601,partial,0
Seafood Expo Global,Reyktal,2J401,partial,0
Seafood Expo Global,RGE Agridev Corp.,4F501,partial,0
Seafood Expo Global,Riberalves - Comercio e Industria de Produtos Alimentares SA,4C501,partial,0
Seafood Expo Global,Rivamar Srl,3N800,partial,0
Seafood Expo Global,"Rizhao Dingshun Foodstuff Co.,Ltd",1E411,partial,0
Seafood Expo Global,"Rizhao Prosperous Foodstuff Co., Ltd.",5K601,partial,0
Seafood Expo Global,"Rizhao Smart Foods Co., Ltd.",2E301,partial,0
Seafood Expo Global,Rizwan Ice & Cold Storage,3J801,partial,0
Seafood Expo Global,Rockabill Seafood Ltd,3E201,partial,0
Seafood Expo Global,"Roda Internacional Canarias, S.L.",2G401,partial,0
Seafood Expo Global,ROKAKIS SA – CRETE FISH SA,2J301,partial,0
Seafood Expo Global,"Rongcheng Anthony Foods Co., Ltd",3L401,partial,0
Seafood Expo Global,"Rongcheng Guangrun Aquatic Foods Co., Ltd",3K201,partial,0
Seafood Expo Global,Rongcheng Heyue Ocean Food Co. Ltd,5J601,partial,0
Seafood Expo Global,"Rongcheng Luyang Aquatic Foods Co., Ltd",3J201,partial,0
Seafood Expo Global,"Rongcheng Minorca Trading Co,.Ltd",1A801,partial,0
Seafood Expo Global,"Rongcheng Puchen Aquatic Co., Ltd",5J601,partial,0
Seafood Expo Global,RONGCHENG SIYECAO FOOD CO.LTD,5J601,partial,0
Seafood Expo Global,"Rongcheng Yukai Aquatic Co., Ltd",2E301,partial,0
Seafood Expo Global,"Rongcheng Yukai Ocean Foods Co., Ltd",2E301,partial,0
Seafood Expo Global,Rooney Fish,2K601,partial,0
Seafood Expo Global,Royal Fish Denmark A/S,2K301,partial,0
Seafood Expo Global,Royal Greenland A/S,2F201,partial,0
Seafood Expo Global,Royal Iceland hf,3B201,partial,0
Seafood Expo Global,Royal Nordic Ltd,GA301,partial,0
Seafood Expo Global,"Royal of Japan., Ltd.",4E501,partial,0
Seafood Expo Global,Royal Star Foods,3A601,partial,0
Seafood Expo Global,Rud. Kanzow GmbH & Co. KG,5E502,partial,0
Seafood Expo Global,Rui Costa e Sousa & Irmao SA,4C501,partial,0
Seafood Expo Global,Rupsha Fish Private Limited,3I801,partial,0
Seafood Expo Global,Rybhand Spółka z o.o.,4G501,partial,0
Seafood Expo Global,S.A. EDUARDO VIEIRA,4F401,partial,0
Seafood Expo Global,S.S. INTERNATIONAL,3J801,partial,0
Seafood Expo Global,Sa Ky Foods,4B501,partial,0
Seafood Expo Global,Saare Kala Tootmine,2J401,partial,0
Seafood Expo Global,Saga Seafood,3D201,partial,0
Seafood Expo Global,Sagar Samrat Seafoods,3I601,partial,0
Seafood Expo Global,Sagdiclar Fisheries,2C601,partial,0
Seafood Expo Global,SAHARA OCTOPUS,2C501,partial,0
Seafood Expo Global,Sahlanlar Gida,2B701,partial,0
Seafood Expo Global,Saint Kerber,3E801,partial,0
Seafood Expo Global,Salazones Francisco Ciges S.L.,4G203,partial,0
Seafood Expo Global,Salazones Herpac S.L.,4G300,partial,0
Seafood Expo Global,Salerno Pesca srl,1E809,partial,0
Seafood Expo Global,"Salgado Congelados, S.L.",4E301,partial,0
Seafood Expo Global,"Salica Industria Alimentaria, S.A.",5G301,partial,0
Seafood Expo Global,Salmar AS,"1A701, 1B701",partial,0
Seafood Expo Global,Salmar AS,1A701,partial,0
Seafood Expo Global,SALMON CLUB S.R.L. - VIS COMPANY,5I401,partial,0
Seafood Expo Global,Salmon Evolution Sales,2A301,partial,0
Seafood Expo Global,Salmon Scotland,2E601,partial,0
Seafood Expo Global,Samara,2C501,partial,0
Seafood Expo Global,"Rongcheng Guangrun Aquatic Foods Co., Ltd",3K201,partial,0
Seafood Expo Global,Rongcheng Heyue Ocean Food Co. Ltd,5J601,partial,0
Seafood Expo Global,"Rongcheng Luyang Aquatic Foods Co., Ltd",3J201,partial,0
Seafood Expo Global,"Rongcheng Minorca Trading Co,.Ltd",1A801,partial,0
Seafood Expo Global,"Rongcheng Puchen Aquatic Co., Ltd",5J601,partial,0
Seafood Expo Global,RONGCHENG SIYECAO FOOD CO.LTD,5J601,partial,0
Seafood Expo Global,"Rongcheng Yukai Aquatic Co., Ltd",2E301,partial,0
Seafood Expo Global,"Rongcheng Yukai Ocean Foods Co., Ltd",2E301,partial,0
Seafood Expo Global,Rooney Fish,2K601,partial,0
Seafood Expo Global,Royal Fish Denmark A/S,2K301,partial,0
Seafood Expo Global,Royal Greenland A/S,2F201,partial,0
Seafood Expo Global,Royal Iceland hf,3B201,partial,0
Seafood Expo Global,Royal Nordic Ltd,GA301,partial,0
Seafood Expo Global,"Royal of Japan., Ltd.",4E501,partial,0
Seafood Expo Global,Royal Star Foods,3A601,partial,0
Seafood Expo Global,Rud. Kanzow GmbH & Co. KG,5E502,partial,0
Seafood Expo Global,Rui Costa e Sousa & Irmao SA,4C501,partial,0
Seafood Expo Global,Rupsha Fish Private Limited,3I801,partial,0
Seafood Expo Global,Rybhand Spółka z o.o.,4G501,partial,0
Seafood Expo Global,S.A. EDUARDO VIEIRA,4F401,partial,0
Seafood Expo Global,S.S. INTERNATIONAL,3J801,partial,0
Seafood Expo Global,Sa Ky Foods,4B501,partial,0
Seafood Expo Global,Saare Kala Tootmine,2J401,partial,0
Seafood Expo Global,Saga Seafood,3D201,partial,0
Seafood Expo Global,Sagar Samrat Seafoods,3I601,partial,0
Seafood Expo Global,Sagdiclar Fisheries,2C601,partial,0
Seafood Expo Global,SAHARA OCTOPUS,2C501,partial,0
Seafood Expo Global,Sahlanlar Gida,2B701,partial,0
Seafood Expo Global,Saint Kerber,3E801,partial,0
Seafood Expo Global,Salazones Francisco Ciges S.L.,4G203,partial,0
Seafood Expo Global,Salazones Herpac S.L.,4G300,partial,0
Seafood Expo Global,Salerno Pesca srl,1E809,partial,0
Seafood Expo Global,"Salgado Congelados, S.L.",4E301,partial,0
Seafood Expo Global,"Salica Industria Alimentaria, S.A.",5G301,partial,0
Seafood Expo Global,Salmar AS,"1A701, 1B701",partial,0
Seafood Expo Global,Salmar AS,1A701,partial,0
Seafood Expo Global,SALMON CLUB S.R.L. - VIS COMPANY,5I401,partial,0
Seafood Expo Global,Salmon Evolution Sales,2A301,partial,0
Seafood Expo Global,Salmon Scotland,2E601,partial,0
Seafood Expo Global,Samara,2C501,partial,0
Seafood Expo Global,Samherji hf,4D401,partial,0
Seafood Expo Global,Samsam Products Co.,GB301,partial,0
Seafood Expo Global,San Marco,3M601,partial,0
Seafood Expo Global,Sapmer,3B601,partial,0
Seafood Expo Global,Sardina d.o.o.,2E701,partial,0
Seafood Expo Global,SAS ALLIANCE O,3B601,partial,0
Seafood Expo Global,Sastas A.S.,2C601,partial,0
Seafood Expo Global,Sasu A.S.,2D701,partial,0
Seafood Expo Global,Satmar,3B601,partial,0
Seafood Expo Global,Sauces & Créations,2C100,partial,0
Seafood Expo Global,SBH Marine Industries Sdn. Bhd,4H603,partial,0
Seafood Expo Global,Scandic Pelagic A/S,2G201,partial,0
Seafood Expo Global,Scansea ApS,2H301,partial,0
Seafood Expo Global,SCAPP Poissonnier Corail,3B601,partial,0
Seafood Expo Global,SCOGAL,3D601,partial,0
Seafood Expo Global,Scottish Development International,"2E601, 2F601",partial,0
Seafood Expo Global,Scottish Fishermen's Organisation,2H601,partial,0
Seafood Expo Global,Scottish Sea Farms,2F601,partial,0
Seafood Expo Global,Scottish Shellfish,2F601,partial,0
Seafood Expo Global,Sea Delight Denmark A/S,2F700,partial,0
Seafood Expo Global,Sea Fresh BV,3F401,partial,0
Seafood Expo Global,Sea Frozen BV,3H401,partial,0
Seafood Expo Global,Sea Garden,4B500,partial,0
Seafood Expo Global,Sea Harvest Corporation (Pty) Ltd,5E400,partial,0
Seafood Expo Global,Sea Harvest Seafood (2019) ltd.,3A601,partial,0
Seafood Expo Global,SEA MASTER SRL,5I401,partial,0
Seafood Expo Global,Sea Pride LLC,4G603,partial,0
Seafood Expo Global,Sea Salt Lobster,5F301,partial,0
Seafood Expo Global,Sea Star Seafoods Limited,3A601,partial,0
Seafood Expo Global,Sea World SA,2J301,partial,0
Seafood Expo Global,Sea Yarn International Limited,2E301,partial,0
Seafood Expo Global,Seaborn A/S,2E501,partial,0
Seafood Expo Global,Seabreeze Seafood,2F301,partial,0
Seafood Expo Global,Seacold Seafoods (S) Pte Ltd,2D401,partial,0
Seafood Expo Global,Seacon Poland Sp. z o.o.,2I501,partial,0
Seafood Expo Global,Seacon Vietnam Ltd,2I501,partial,0
Seafood Expo Global,Seacorin NV,4B401,partial,0
Seafood Expo Global,"Seaculture, S.A",4C601,partial,0
Seafood Expo Global,SEAFISH SRL,5I401,partial,0
Seafood Expo Global,Seafood Brands AS,1G601,partial,0
Seafood Expo Global,Seafood Carib,2B205,partial,0
Seafood Expo Global,Seafood Connection B.V.,2I501,partial,0
Seafood Expo Global,Seafood Expo Asia,GA400,partial,0
Seafood Expo Global,Seafood Expo Global,GA400,partial,0
Seafood Expo Global,Seafood Expo North America,GA400,partial,0
Seafood Expo Global,Seafood Export Maroc,2C501,partial,0
Seafood Expo Global,Seafood Innovations,3J801,partial,0
Seafood Expo Global,Seafood Middle East,2F301,partial,0
Seafood Expo Global,Seafood Partners AS,5G501,partial,0
Seafood Expo Global,Seafood Producers Cooperative,5C401,partial,0
Seafood Expo Global,Seafood Sales ApS,2G301,partial,0
Seafood Expo Global,Seafood Scotland,2E601,partial,0
Seafood Expo Global,Seafood Services,3D201,partial,0
Seafood Expo Global,Seafoodchoice B.V.,2I102,partial,0
Seafood Expo Global,Seafoodia (Canada),3A801,partial,0
Seafood Expo Global,Seafoodia (France),3D601,partial,0
Seafood Expo Global,SeafoodSource,GA400,partial,0
Seafood Expo Global,Seafrost S.A.C.,5D501,partial,0
Seafood Expo Global,Seagreen Enterprises Pvt. Ltd.,5M401,partial,0
Seafood Expo Global,Sealord Group Ltd.,2F301,partial,0
Seafood Expo Global,Seamor International Ltd,4G501,partial,0
Seafood Expo Global,SEAPEIX TRADERS S.L.,4G203,partial,0
Seafood Expo Global,Seasaga Enterprises Private Limited,3J801,partial,0
Seafood Expo Global,"SEASUNG TRADING (NANTONG) CO.,LTD.",3M301,partial,0
Seafood Expo Global,Seatrade Canning Corporation,4F501,partial,0
Seafood Expo Global,SEAVINA JSC,4B601,partial,0
Seafood Expo Global,Seawork Fish Processors (PTY) Ltd.,5I502,partial,0
Seafood Expo Global,Sedna Industries Inc.,5L700,partial,0
Seafood Expo Global,Sekkingstad AS,2E501,partial,0
Seafood Expo Global,Seko S.A.,4G501,partial,0
Seafood Expo Global,"Selected Foods Co.,Limited",4H301,partial,0
Seafood Expo Global,"Sepink Hispania, S.L.",4F401,partial,0
Seafood Expo Global,Serimar,2C501,partial,0
Seafood Expo Global,Seven Star Ocean Fisheries Limited,4B201,partial,0
Seafood Expo Global,Sevrin Tranvaag AS,2F501,partial,0
Seafood Expo Global,"Sewha Seafood Co., Ltd.",2I401,partial,0
Seafood Expo Global,"Seyang Co., Ltd.",GB301,partial,0
Seafood Expo Global,Seychelles Fisheries Authority,1F603,partial,0
Seafood Expo Global,Shandong Baihong International,3J401,partial,0
Seafood Expo Global,"Shandong Baoma Fishery Group Co., Ltd.",3L201,partial,0
