Company,Category,Country,Stand,IFE Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact LinkedIn,AI Message,Status,Interest Level,Notes,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,description,phone,address,linkedin_url,industry
Qualiko,Stand: S1860,,Stand: S1860,https://www.ife.co.ukexhibitors/qualiko,,https://www.linkedin.com/search/results/companies/?keywords=Qualiko,https://app.apollo.io/#/companies?q_organization_name=Qualiko,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Qualitops (UK) Limited,Stand: N3710,,Stand: N3710,https://www.ife.co.ukexhibitors/qualitops-uk-limited,,https://www.linkedin.com/search/results/companies/?keywords=Qualitops%20(UK)%20Limited,https://app.apollo.io/#/companies?q_organization_name=Qualitops%20(UK)%20Limited,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
QUEVANA vegan cheese,Stand: N1630t,,Stand: N1630t,https://www.ife.co.ukexhibitors/quevana-vegan-cheese,,https://www.linkedin.com/search/results/companies/?keywords=QUEVANA%20vegan%20cheese,https://app.apollo.io/#/companies?q_organization_name=QUEVANA%20vegan%20cheese,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
QVKDEEP Foods Ltd,Stand: N2570,,Stand: N2570,https://www.ife.co.ukexhibitors/qvkdeep-foods,YES,https://www.linkedin.com/search/results/companies/?keywords=QVKDEEP%20Foods%20Ltd,https://app.apollo.io/#/companies?q_organization_name=QVKDEEP%20Foods%20Ltd,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
R S Foods Limited,Stand: N2979,,Stand: N2979,https://www.ife.co.ukexhibitors/r-s-foods-limited-1,YES,https://www.linkedin.com/search/results/companies/?keywords=R%20S%20Foods%20Limited,https://app.apollo.io/#/companies?q_organization_name=R%20S%20Foods%20Limited,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
R&B Global,Stand: N2300,,Stand: N2300,https://www.ife.co.ukexhibitors/rb-global,,https://www.linkedin.com/search/results/companies/?keywords=R&B%20Global,https://app.apollo.io/#/companies?q_organization_name=R&B%20Global,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rap Soda,Stand: N1470,,Stand: N1470,https://www.ife.co.ukexhibitors/rap-soda,,https://www.linkedin.com/search/results/companies/?keywords=Rap%20Soda,https://app.apollo.io/#/companies?q_organization_name=Rap%20Soda,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rasagra Gıda,Stand: N2650,,Stand: N2650,https://www.ife.co.ukexhibitors/rasagra-gida,,https://www.linkedin.com/search/results/companies/?keywords=Rasagra%20Gıda,https://app.apollo.io/#/companies?q_organization_name=Rasagra%20Gıda,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rasha Europe Ltd.,Stand: N612,,Stand: N612,https://www.ife.co.ukexhibitors/rasha-europe-,,https://www.linkedin.com/search/results/companies/?keywords=Rasha%20Europe%20Ltd.,https://app.apollo.io/#/companies?q_organization_name=Rasha%20Europe%20Ltd.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rational,Stand: S210,,Stand: S210,https://www.ife.co.ukexhibitors/rational-1,,https://www.linkedin.com/search/results/companies/?keywords=Rational,https://app.apollo.io/#/companies?q_organization_name=Rational,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rave Coffee,Stand: S781,,Stand: S781,https://www.ife.co.ukexhibitors/rave-coffee,YES,https://www.linkedin.com/search/results/companies/?keywords=Rave%20Coffee,https://app.apollo.io/#/companies?q_organization_name=Rave%20Coffee,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Ravi Ollie,Stand: S1234,,Stand: S1234,https://www.ife.co.ukexhibitors/ravi-ollie-1,,https://www.linkedin.com/search/results/companies/?keywords=Ravi%20Ollie,https://app.apollo.io/#/companies?q_organization_name=Ravi%20Ollie,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ReelFruit,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/reelfruit,,https://www.linkedin.com/search/results/companies/?keywords=ReelFruit,https://app.apollo.io/#/companies?q_organization_name=ReelFruit,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Regal Food Products Group PLC,Stand: N3450,,Stand: N3450,https://www.ife.co.ukexhibitors/regal-food-products-group-plc,YES,https://www.linkedin.com/search/results/companies/?keywords=Regal%20Food%20Products%20Group%20PLC,https://app.apollo.io/#/companies?q_organization_name=Regal%20Food%20Products%20Group%20PLC,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Regal Gaming Technologies,Stand: S1600,,Stand: S1600,https://www.ife.co.ukexhibitors/regal-gaming-technologies,,https://www.linkedin.com/search/results/companies/?keywords=Regal%20Gaming%20Technologies,https://app.apollo.io/#/companies?q_organization_name=Regal%20Gaming%20Technologies,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Region of Eastern Macedonia & Thrace,Stand: N2110d,,Stand: N2110d,https://www.ife.co.ukexhibitors/region-eastern-macedonia-thrace,,https://www.linkedin.com/search/results/companies/?keywords=Region%20of%20Eastern%20Macedonia%20&%20Thrace,https://app.apollo.io/#/companies?q_organization_name=Region%20of%20Eastern%20Macedonia%20&%20Thrace,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Region of Western Greece,Stand: N2212b,,Stand: N2212b,https://www.ife.co.ukexhibitors/region-western-greece,,https://www.linkedin.com/search/results/companies/?keywords=Region%20of%20Western%20Greece,https://app.apollo.io/#/companies?q_organization_name=Region%20of%20Western%20Greece,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rellman Foods,Stand: N4020,,Stand: N4020,https://www.ife.co.ukexhibitors/rellman-foods-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Rellman%20Foods,https://app.apollo.io/#/companies?q_organization_name=Rellman%20Foods,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RENEE CHOCOLAT,Stand: N4510b,,Stand: N4510b,https://www.ife.co.ukexhibitors/renee-chocolat,,https://www.linkedin.com/search/results/companies/?keywords=RENEE%20CHOCOLAT,https://app.apollo.io/#/companies?q_organization_name=RENEE%20CHOCOLAT,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Retail Technology,Stand: N3275,,Stand: N3275,https://www.ife.co.ukexhibitors/retail-technology,YES,https://www.linkedin.com/search/results/companies/?keywords=Retail%20Technology,https://app.apollo.io/#/companies?q_organization_name=Retail%20Technology,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Retigo,Stand: S340,,Stand: S340,https://www.ife.co.ukexhibitors/retigo-1,,https://www.linkedin.com/search/results/companies/?keywords=Retigo,https://app.apollo.io/#/companies?q_organization_name=Retigo,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
REVOLUTION - GLUTEN FREE PRODUCTS,Stand: N2050j,,Stand: N2050j,https://www.ife.co.ukexhibitors/revolution-gluten-free-products,,https://www.linkedin.com/search/results/companies/?keywords=REVOLUTION%20-%20GLUTEN%20FREE%20PRODUCTS,https://app.apollo.io/#/companies?q_organization_name=REVOLUTION%20-%20GLUTEN%20FREE%20PRODUCTS,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rio Largo,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/rio-largo,,https://www.linkedin.com/search/results/companies/?keywords=Rio%20Largo,https://app.apollo.io/#/companies?q_organization_name=Rio%20Largo,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RITO MINTS,Stand: N1470,,Stand: N1470,https://www.ife.co.ukexhibitors/rito-mints,,https://www.linkedin.com/search/results/companies/?keywords=RITO%20MINTS,https://app.apollo.io/#/companies?q_organization_name=RITO%20MINTS,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
RIVIERE D'OR,Stand: N4610a,,Stand: N4610a,https://www.ife.co.ukexhibitors/riviere-d,,https://www.linkedin.com/search/results/companies/?keywords=RIVIERE%20D'OR,https://app.apollo.io/#/companies?q_organization_name=RIVIERE%20D'OR,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Robin Food,Stand: N2430,,Stand: N2430,https://www.ife.co.ukexhibitors/robin-food-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Robin%20Food,https://app.apollo.io/#/companies?q_organization_name=Robin%20Food,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Robin Ice Cream,Stand: N861,,Stand: N861,https://www.ife.co.ukexhibitors/robin-ice-cream,,https://www.linkedin.com/search/results/companies/?keywords=Robin%20Ice%20Cream,https://app.apollo.io/#/companies?q_organization_name=Robin%20Ice%20Cream,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
"Roksana, manufacturer of candies and lollipops",Stand: N4620,,Stand: N4620,https://www.ife.co.ukexhibitors/roksana-manufacturer-candies-lollipops,,"https://www.linkedin.com/search/results/companies/?keywords=Roksana,%20manufacturer%20of%20candies%20and%20lollipops","https://app.apollo.io/#/companies?q_organization_name=Roksana,%20manufacturer%20of%20candies%20and%20lollipops",,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rostar Live,Stand: S1731,,Stand: S1731,https://www.ife.co.ukexhibitors/rostar-live,,https://www.linkedin.com/search/results/companies/?keywords=Rostar%20Live,https://app.apollo.io/#/companies?q_organization_name=Rostar%20Live,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Roussel Onions,Stand: N4079,,Stand: N4079,https://www.ife.co.ukexhibitors/roussel-onions,,https://www.linkedin.com/search/results/companies/?keywords=Roussel%20Onions,https://app.apollo.io/#/companies?q_organization_name=Roussel%20Onions,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rowan International Ltd,Stand: N2712,,Stand: N2712,https://www.ife.co.ukexhibitors/rowan-international,,https://www.linkedin.com/search/results/companies/?keywords=Rowan%20International%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Rowan%20International%20Ltd,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Royal Air Force,Stand: S152,,Stand: S152,https://www.ife.co.ukexhibitors/royal-air-force,,https://www.linkedin.com/search/results/companies/?keywords=Royal%20Air%20Force,https://app.apollo.io/#/companies?q_organization_name=Royal%20Air%20Force,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Royal B,Stand: N1610,,Stand: N1610,https://www.ife.co.ukexhibitors/royal-b,,https://www.linkedin.com/search/results/companies/?keywords=Royal%20B,https://app.apollo.io/#/companies?q_organization_name=Royal%20B,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Royal Greenland,Stand: N3630,,Stand: N3630,https://www.ife.co.ukexhibitors/royal-greenland,,https://www.linkedin.com/search/results/companies/?keywords=Royal%20Greenland,https://app.apollo.io/#/companies?q_organization_name=Royal%20Greenland,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Royal Mediterranean - Tsatsoulis Bros S.A.,Stand: N2110d,,Stand: N2110d,https://www.ife.co.ukexhibitors/royal-mediterranean-tsatsoulis-bros-s,,https://www.linkedin.com/search/results/companies/?keywords=Royal%20Mediterranean%20-%20Tsatsoulis%20Bros%20S.A.,https://app.apollo.io/#/companies?q_organization_name=Royal%20Mediterranean%20-%20Tsatsoulis%20Bros%20S.A.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Royal Navy,Stand: S150,,Stand: S150,https://www.ife.co.ukexhibitors/royal-navy-1,,https://www.linkedin.com/search/results/companies/?keywords=Royal%20Navy,https://app.apollo.io/#/companies?q_organization_name=Royal%20Navy,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Rwanda Fresh,Stand: N2470,,Stand: N2470,https://www.ife.co.ukexhibitors/rwanda-fresh,,https://www.linkedin.com/search/results/companies/?keywords=Rwanda%20Fresh,https://app.apollo.io/#/companies?q_organization_name=Rwanda%20Fresh,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
S&B FOODS INC.,Stand: N3080,,Stand: N3080,https://www.ife.co.ukexhibitors/sb-foods-inc,YES,https://www.linkedin.com/search/results/companies/?keywords=S&B%20FOODS%20INC.,https://app.apollo.io/#/companies?q_organization_name=S&B%20FOODS%20INC.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Saadeddin,Stand: N1750e,,Stand: N1750e,https://www.ife.co.ukexhibitors/saadeddin,,https://www.linkedin.com/search/results/companies/?keywords=Saadeddin,https://app.apollo.io/#/companies?q_organization_name=Saadeddin,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Safer Business Network,Stand: S1830,,Stand: S1830,https://www.ife.co.ukexhibitors/safer-business-network,,https://www.linkedin.com/search/results/companies/?keywords=Safer%20Business%20Network,https://app.apollo.io/#/companies?q_organization_name=Safer%20Business%20Network,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SALINS,Stand: N4530d,,Stand: N4530d,https://www.ife.co.ukexhibitors/salins,,https://www.linkedin.com/search/results/companies/?keywords=SALINS,https://app.apollo.io/#/companies?q_organization_name=SALINS,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SALSA,Stand: N281h,,Stand: N281h,https://www.ife.co.ukexhibitors/salsa,,https://www.linkedin.com/search/results/companies/?keywords=SALSA,https://app.apollo.io/#/companies?q_organization_name=SALSA,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SALUMI EMMEDUE,Stand: N2050a,,Stand: N2050a,https://www.ife.co.ukexhibitors/salumi-emmedue,,https://www.linkedin.com/search/results/companies/?keywords=SALUMI%20EMMEDUE,https://app.apollo.io/#/companies?q_organization_name=SALUMI%20EMMEDUE,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sammic,Stand: S220,,Stand: S220,https://www.ife.co.ukexhibitors/sammic,,https://www.linkedin.com/search/results/companies/?keywords=Sammic,https://app.apollo.io/#/companies?q_organization_name=Sammic,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Samworth Brothers,Stand: N3779,,Stand: N3779,https://www.ife.co.ukexhibitors/samworth-brothers,,https://www.linkedin.com/search/results/companies/?keywords=Samworth%20Brothers,https://app.apollo.io/#/companies?q_organization_name=Samworth%20Brothers,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Samworth Brothers: Food For Now,Stand: N3779,,Stand: N3779,https://www.ife.co.ukexhibitors/samworth-brothers-food-now-higgidy,YES,https://www.linkedin.com/search/results/companies/?keywords=Samworth%20Brothers:%20Food%20For%20Now,https://app.apollo.io/#/companies?q_organization_name=Samworth%20Brothers:%20Food%20For%20Now,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Samworth Brothers: Higgidy,Stand: N3779,,Stand: N3779,https://www.ife.co.ukexhibitors/samworth-brothers-food-now,,https://www.linkedin.com/search/results/companies/?keywords=Samworth%20Brothers:%20Higgidy,https://app.apollo.io/#/companies?q_organization_name=Samworth%20Brothers:%20Higgidy,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sandalyeci,Stand: S1650,,Stand: S1650,https://www.ife.co.ukexhibitors/sandalyeci-1,,https://www.linkedin.com/search/results/companies/?keywords=Sandalyeci,https://app.apollo.io/#/companies?q_organization_name=Sandalyeci,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sani Professional,Stand: S262,,Stand: S262,https://www.ife.co.ukexhibitors/pdi-international-1,,https://www.linkedin.com/search/results/companies/?keywords=Sani%20Professional,https://app.apollo.io/#/companies?q_organization_name=Sani%20Professional,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Santa Teresa,Stand: N1630d,,Stand: N1630d,https://www.ife.co.ukexhibitors/santa-teresa,,https://www.linkedin.com/search/results/companies/?keywords=Santa%20Teresa,https://app.apollo.io/#/companies?q_organization_name=Santa%20Teresa,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Santevia,Stand: N840,,Stand: N840,https://www.ife.co.ukexhibitors/santevia,,https://www.linkedin.com/search/results/companies/?keywords=Santevia,https://app.apollo.io/#/companies?q_organization_name=Santevia,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
sanyeh trading company,Stand: N1730d,,Stand: N1730d,https://www.ife.co.ukexhibitors/sanyeh-trading-company,,https://www.linkedin.com/search/results/companies/?keywords=sanyeh%20trading%20company,https://app.apollo.io/#/companies?q_organization_name=sanyeh%20trading%20company,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sassone Tartufi,Stand: N2010c,,Stand: N2010c,https://www.ife.co.ukexhibitors/sassone-tartufi,,https://www.linkedin.com/search/results/companies/?keywords=Sassone%20Tartufi,https://app.apollo.io/#/companies?q_organization_name=Sassone%20Tartufi,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Saudi Export Development Authority,Stand: N1730,,Stand: N1730,https://www.ife.co.ukexhibitors/saudi-exports-development-authority,,https://www.linkedin.com/search/results/companies/?keywords=Saudi%20Export%20Development%20Authority,https://app.apollo.io/#/companies?q_organization_name=Saudi%20Export%20Development%20Authority,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SCA UK Chapter,Stand: S780,,Stand: S780,https://www.ife.co.ukexhibitors/sca-uk-chapter,,https://www.linkedin.com/search/results/companies/?keywords=SCA%20UK%20Chapter,https://app.apollo.io/#/companies?q_organization_name=SCA%20UK%20Chapter,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SCRITCH & Co,Stand: N1970,,Stand: N1970,https://www.ife.co.ukexhibitors/scritch-co,,https://www.linkedin.com/search/results/companies/?keywords=SCRITCH%20&%20Co,https://app.apollo.io/#/companies?q_organization_name=SCRITCH%20&%20Co,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Scyavuru srl,Stand: N2030b,,Stand: N2030b,https://www.ife.co.ukexhibitors/scyavuru-srl,,https://www.linkedin.com/search/results/companies/?keywords=Scyavuru%20srl,https://app.apollo.io/#/companies?q_organization_name=Scyavuru%20srl,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SD Guthrie International,Stand: N358,,Stand: N358,https://www.ife.co.ukexhibitors/sd-guthrie-international-1,,https://www.linkedin.com/search/results/companies/?keywords=SD%20Guthrie%20International,https://app.apollo.io/#/companies?q_organization_name=SD%20Guthrie%20International,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SEADROPS® Haidi Tiantu,Stand: N317,,Stand: N317,https://www.ife.co.ukexhibitors/seadrops-haidi-tiantu-1,,https://www.linkedin.com/search/results/companies/?keywords=SEADROPS®%20Haidi%20Tiantu,https://app.apollo.io/#/companies?q_organization_name=SEADROPS®%20Haidi%20Tiantu,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Seafish UK Limited,Stand: N3950,,Stand: N3950,https://www.ife.co.ukexhibitors/seafish-uk-limited,,https://www.linkedin.com/search/results/companies/?keywords=Seafish%20UK%20Limited,https://app.apollo.io/#/companies?q_organization_name=Seafish%20UK%20Limited,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Seagul Spirits,Stand: N970,,Stand: N970,https://www.ife.co.ukexhibitors/seagul-spirits,YES,https://www.linkedin.com/search/results/companies/?keywords=Seagul%20Spirits,https://app.apollo.io/#/companies?q_organization_name=Seagul%20Spirits,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SEAHAWK MARINE FOODS LIMITED,Stand: N4030,,Stand: N4030,https://www.ife.co.ukexhibitors/seahawk-marine-foods-limited-1,YES,https://www.linkedin.com/search/results/companies/?keywords=SEAHAWK%20MARINE%20FOODS%20LIMITED,https://app.apollo.io/#/companies?q_organization_name=SEAHAWK%20MARINE%20FOODS%20LIMITED,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SEARA,Stand: N3638,,Stand: N3638,https://www.ife.co.ukexhibitors/seara,,https://www.linkedin.com/search/results/companies/?keywords=SEARA,https://app.apollo.io/#/companies?q_organization_name=SEARA,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sedrat Al Montaha For Dates Company,Stand: N4410g,,Stand: N4410g,https://www.ife.co.ukexhibitors/sedrat-al-montaha-dates-company,,https://www.linkedin.com/search/results/companies/?keywords=Sedrat%20Al%20Montaha%20For%20Dates%20Company,https://app.apollo.io/#/companies?q_organization_name=Sedrat%20Al%20Montaha%20For%20Dates%20Company,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SEEDEA Sp. z o.o.,Stand: N4470,,Stand: N4470,https://www.ife.co.ukexhibitors/seedea-sp-z-oo,,https://www.linkedin.com/search/results/companies/?keywords=SEEDEA%20Sp.%20z%20o.o.,https://app.apollo.io/#/companies?q_organization_name=SEEDEA%20Sp.%20z%20o.o.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SEKO S.A.,Stand: N4350,,Stand: N4350,https://www.ife.co.ukexhibitors/seko-s,,https://www.linkedin.com/search/results/companies/?keywords=SEKO%20S.A.,https://app.apollo.io/#/companies?q_organization_name=SEKO%20S.A.,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Selten Ltd,"Stand: N1930, N1910, N1710, N1700",,"Stand: N1930, N1910, N1710, N1700",https://www.ife.co.ukexhibitors/selten,,https://www.linkedin.com/search/results/companies/?keywords=Selten%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Selten%20Ltd,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Semele Liqueur,Stand: N1610,,Stand: N1610,https://www.ife.co.ukexhibitors/semele-liqueur,,https://www.linkedin.com/search/results/companies/?keywords=Semele%20Liqueur,https://app.apollo.io/#/companies?q_organization_name=Semele%20Liqueur,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Serendib Global Foods Ltd,Stand: N2710,,Stand: N2710,https://www.ife.co.ukexhibitors/serendib-global-foods,YES,https://www.linkedin.com/search/results/companies/?keywords=Serendib%20Global%20Foods%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Serendib%20Global%20Foods%20Ltd,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Seres Gourmet,Stand: N2780,,Stand: N2780,https://www.ife.co.ukexhibitors/seres-gourmet,,https://www.linkedin.com/search/results/companies/?keywords=Seres%20Gourmet,https://app.apollo.io/#/companies?q_organization_name=Seres%20Gourmet,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Serious Waste Management,Stand: S220,,Stand: S220,https://www.ife.co.ukexhibitors/serious-waste-management,,https://www.linkedin.com/search/results/companies/?keywords=Serious%20Waste%20Management,https://app.apollo.io/#/companies?q_organization_name=Serious%20Waste%20Management,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Serowarnia Piastowska,Stand: N4620,,Stand: N4620,https://www.ife.co.ukexhibitors/serowarnia-piastowska,,https://www.linkedin.com/search/results/companies/?keywords=Serowarnia%20Piastowska,https://app.apollo.io/#/companies?q_organization_name=Serowarnia%20Piastowska,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Sesame Fields for Food Industries,Stand: N4410b,,Stand: N4410b,https://www.ife.co.ukexhibitors/sesame-fields-food-industries,YES,https://www.linkedin.com/search/results/companies/?keywords=Sesame%20Fields%20for%20Food%20Industries,https://app.apollo.io/#/companies?q_organization_name=Sesame%20Fields%20for%20Food%20Industries,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SETARA,Stand: N3000,,Stand: N3000,https://www.ife.co.ukexhibitors/setara,,https://www.linkedin.com/search/results/companies/?keywords=SETARA,https://app.apollo.io/#/companies?q_organization_name=SETARA,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SFC Limited,Stand: N4080,,Stand: N4080,https://www.ife.co.ukexhibitors/sfc-limited,,https://www.linkedin.com/search/results/companies/?keywords=SFC%20Limited,https://app.apollo.io/#/companies?q_organization_name=SFC%20Limited,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Shaken Udder,Stand: S1173,,Stand: S1173,https://www.ife.co.ukexhibitors/shaken-udder,,https://www.linkedin.com/search/results/companies/?keywords=Shaken%20Udder,https://app.apollo.io/#/companies?q_organization_name=Shaken%20Udder,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SHAKTI FOODS,Stand: N2760,,Stand: N2760,https://www.ife.co.ukexhibitors/shakti-foods,YES,https://www.linkedin.com/search/results/companies/?keywords=SHAKTI%20FOODS,https://app.apollo.io/#/companies?q_organization_name=SHAKTI%20FOODS,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
"SHANDONG OCEAN VILLAGE FOOD CO.,LTD",Stand: N1450f,,Stand: N1450f,https://www.ife.co.ukexhibitors/shandong-ocean-village-food-co,YES,"https://www.linkedin.com/search/results/companies/?keywords=SHANDONG%20OCEAN%20VILLAGE%20FOOD%20CO.,LTD","https://app.apollo.io/#/companies?q_organization_name=SHANDONG%20OCEAN%20VILLAGE%20FOOD%20CO.,LTD",,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
"Shandong Sinogen Food Co.,Ltd",Stand: N3736,,Stand: N3736,https://www.ife.co.ukexhibitors/shandong-sinogen-food-co-1,YES,"https://www.linkedin.com/search/results/companies/?keywords=Shandong%20Sinogen%20Food%20Co.,Ltd","https://app.apollo.io/#/companies?q_organization_name=Shandong%20Sinogen%20Food%20Co.,Ltd",,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
"Shandong Xinnuo Food Technology Co.,ltd.",Stand: N4450h,,Stand: N4450h,https://www.ife.co.ukexhibitors/shandong-xinnuo-food-technology-co,YES,"https://www.linkedin.com/search/results/companies/?keywords=Shandong%20Xinnuo%20Food%20Technology%20Co.,ltd.","https://app.apollo.io/#/companies?q_organization_name=Shandong%20Xinnuo%20Food%20Technology%20Co.,ltd.",,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
"Shanghai Hi-Dolphin Robot Technology Co., Ltd.(COFE+)",Stand: S1181,,Stand: S1181,https://www.ife.co.ukexhibitors/shanghai-hi-dolphin-robot-technology-co-cofe-,,"https://www.linkedin.com/search/results/companies/?keywords=Shanghai%20Hi-Dolphin%20Robot%20Technology%20Co.,%20Ltd.(COFE+)","https://app.apollo.io/#/companies?q_organization_name=Shanghai%20Hi-Dolphin%20Robot%20Technology%20Co.,%20Ltd.(COFE+)",,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Shankar Foods,Stand: N2930,,Stand: N2930,https://www.ife.co.ukexhibitors/shankar-foods,YES,https://www.linkedin.com/search/results/companies/?keywords=Shankar%20Foods,https://app.apollo.io/#/companies?q_organization_name=Shankar%20Foods,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
SheReal,Stand: N955,,Stand: N955,https://www.ife.co.ukexhibitors/shereal-1,,https://www.linkedin.com/search/results/companies/?keywords=SheReal,https://app.apollo.io/#/companies?q_organization_name=SheReal,,,,,New,,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
